Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Temporal_distance,Condition,Task
1,1,1,4,1.902575507,1.461048581,5,Incongruent,N
1,1,1,4,1.436933087,0.579309407,7,Congruent,N
1,2,2,4,2.568165585,0.342282923,3,Incongruent,N
1,2,2,4,1.840691934,0.398815089,4,Incongruent,N
1,1,1,4,2.336529638,0.262735373,4,Incongruent,N
1,2,2,4,1.286565095,0.668095954,2,Incongruent,N
1,1,1,2,2.742472668,0.001166822,2,Congruent,N
1,2,2,4,1.135146707,0.293923963,7,Congruent,N
1,1,1,3,2.295203682,0.045955718,3,Incongruent,N
1,1,1,4,1.25757448,0.048104941,7,Incongruent,N
1,2,2,3,1.161209684,1.207288563,2,Incongruent,N
1,2,1,2,3.679857505,0.526019839,2,Incongruent,N
1,1,1,3,2.086524106,1.276623055,5,Incongruent,N
1,2,2,3,2.481572201,0.911732076,5,Incongruent,N
1,2,2,4,1.43459816,0.001200499,4,Congruent,N
1,1,1,4,1.622355768,0.292303947,4,Congruent,N
1,1,1,4,0.93769306,0.047644691,5,Congruent,N
1,2,2,4,2.028153827,0.001191197,5,Congruent,N
1,2,2,2,4.385041267,0.391304194,1,Congruent,N
1,2,2,4,1.580548393,0.074675957,7,Incongruent,N
1,1,1,4,2.275504984,0.233993324,7,Incongruent,N
1,2,2,4,1.660797384,0.050957208,3,Congruent,N
1,2,2,2,3.92623877,0.620902853,3,Incongruent,N
1,2,1,1,2.352471927,0.238476512,5,Incongruent,N
1,2,2,4,1.334764652,0.001156558,4,Incongruent,N
1,2,2,4,2.000206872,0.038817193,7,Congruent,N
1,2,2,4,1.506163661,0.208309452,4,Congruent,N
1,1,1,4,1.493572377,0.571606715,4,Congruent,N
1,1,1,4,1.314123965,0.160311957,7,Incongruent,N
1,1,1,4,1.166356466,0.756298449,7,Incongruent,N
1,2,2,4,1.949872204,0.0999788,2,Incongruent,N
1,2,2,4,2.084896713,0.00131083,6,Congruent,N
1,2,2,4,1.376651247,0.030827125,5,Congruent,N
1,1,1,4,1.752506117,0.054696298,4,Congruent,N
1,1,1,4,1.273327857,0.392211865,5,Incongruent,N
1,2,2,4,1.119864164,0.001217818,7,Congruent,N
1,1,1,4,1.125672614,0.001313717,6,Congruent,N
1,1,1,4,1.22774515,0.241823347,1,Incongruent,N
1,1,1,2,2.26013456,0.010743228,4,Incongruent,N
1,2,2,2,4.301056394,0.001208517,5,Congruent,N
1,2,2,4,1.7923798,0.06248687,3,Congruent,N
1,1,1,4,1.312321773,0.094215893,3,Incongruent,N
1,1,1,4,1.333843831,0.164168434,5,Congruent,N
1,2,2,4,1.378605144,0.22476844,4,Incongruent,N
1,1,2,2,3.469124605,0.346834427,1,Congruent,N
1,2,2,4,5.271220971,1.605306634,1,Incongruent,N
1,1,1,4,2.122289216,0.001180934,3,Incongruent,N
1,1,1,4,0.989810996,0.107932304,7,Incongruent,N
1,1,1,4,1.141464159,0.001174199,7,Incongruent,N
1,1,1,4,2.412736768,0.36293644,6,Congruent,N
1,1,1,4,1.640291725,0.001206272,4,Congruent,N
1,2,2,3,2.929402146,0.001162973,5,Incongruent,N
1,1,1,4,1.308439316,0.00119216,6,Incongruent,N
1,1,1,4,2.314351684,0.552604967,7,Congruent,N
1,1,1,4,3.14371762,0.2301516,2,Congruent,N
1,1,1,4,1.427203371,0.00116169,4,Incongruent,N
1,1,1,4,1.345065591,0.001161369,4,Congruent,N
1,1,1,4,1.369728895,0.001436236,6,Congruent,N
1,1,1,4,1.710363578,0.001204027,3,Congruent,N
1,2,2,4,1.826225973,0.00119216,2,Incongruent,N
1,2,2,4,2.857563061,0.001183179,5,Incongruent,N
1,1,1,4,0.91509174,0.001156879,5,Congruent,N
1,2,2,4,1.734460149,0.001193443,5,Incongruent,N
1,1,1,4,1.967913682,0.001162332,4,Congruent,N
1,2,2,3,4.31545436,0.713641456,1,Congruent,N
1,2,2,2,2.302713294,0.013187524,1,Congruent,N
1,2,2,4,1.817666606,0.001161369,5,Incongruent,N
1,2,2,4,0.992242784,0.001186066,7,Congruent,N
1,2,2,4,1.533470756,0.001189915,3,Incongruent,N
1,1,1,3,3.037484232,0.091729581,2,Incongruent,N
1,2,2,4,0.973759659,0.001189594,6,Incongruent,N
1,1,1,3,2.80863833,0.870593427,4,Congruent,N
1,2,2,4,2.409589749,0.001298963,5,Congruent,N
1,1,1,4,1.213224344,0.001257268,1,Incongruent,N
1,2,1,4,2.47778436,0.001202102,2,Incongruent,N
1,1,1,4,1.519999063,0.001194405,2,Incongruent,N
1,1,1,4,1.253911403,0.001167463,5,Congruent,N
1,2,1,2,2.297495952,0.001162652,2,Congruent,N
1,2,1,3,2.243546317,0.001185104,2,Congruent,N
1,2,2,4,1.4304511,0.001269456,4,Congruent,N
1,1,1,4,1.547496032,0.001213969,5,Congruent,N
1,1,1,4,1.397494316,0.819464308,6,Congruent,N
1,1,1,4,1.424094839,0.08631114,4,Congruent,N
1,1,1,4,2.039960601,0.001176123,7,Incongruent,N
1,1,1,4,2.619030422,0.001164256,5,Incongruent,N
1,2,2,4,2.00884161,0.00116586,6,Congruent,N
1,2,2,3,4.014253637,0.001194726,2,Incongruent,N
1,1,1,4,1.693566539,0.001189273,6,Congruent,N
1,2,2,4,1.160900178,0.00124059,3,Congruent,N
1,1,1,4,2.147771669,0.00119216,1,Incongruent,N
1,1,1,4,2.382634496,0.001169708,1,Congruent,N
1,1,2,2,4.266813155,0.441276756,3,Incongruent,N
1,1,2,4,1.472350203,0.001191839,2,Incongruent,N
1,2,2,4,1.133099477,0.001196008,6,Congruent,N
1,1,NaN,NaN,NaN,NaN,1,Congruent,N
1,2,2,4,2.020411364,0.001197612,7,Incongruent,N
1,2,2,4,0.861829434,0.001158804,4,Incongruent,N
1,1,2,4,1.7829288,0.001138918,4,Incongruent,N
1,2,2,4,1.809752873,0.001156238,7,Congruent,N
1,2,2,3,3.63718608,0.243647348,1,Congruent,N
1,2,2,2,1.645968355,0.188046587,2,Congruent,N
1,2,2,4,1.553909062,0.001236421,5,Congruent,N
1,1,1,4,1.173805459,0.001302812,2,Incongruent,N
1,2,2,4,1.385079113,0.001157841,1,Incongruent,N
1,1,2,2,3.366865082,0.100776459,2,Congruent,N
1,2,2,4,2.496330348,0.039568026,4,Congruent,N
1,2,2,4,1.823827862,0.001191197,2,Incongruent,N
1,1,1,4,1.036539036,1.074793986,5,Congruent,N
1,2,2,4,1.214963352,0.001188952,7,Incongruent,N
1,2,2,4,1.277147772,0.001151427,4,Congruent,N
1,2,2,4,1.191660271,0.0011572,4,Congruent,N
1,2,2,2,3.647282392,0.021766135,2,Congruent,N
1,2,2,4,1.166515549,0.001189594,6,Congruent,N
1,1,1,4,2.097196773,0.001168746,1,Congruent,N
1,2,2,4,2.578489938,0.001146295,6,Incongruent,N
1,2,2,4,1.784954541,0.001178047,4,Congruent,N
1,1,1,4,1.835218327,0.473277438,6,Congruent,N
1,2,2,4,1.396190862,0.001161369,7,Incongruent,N
1,1,1,4,1.63471805,0.001152068,2,Incongruent,N
1,1,1,4,1.51957217,0.001151106,3,Congruent,N
1,1,1,2,2.513797075,0.001183821,2,Congruent,N
1,1,1,4,1.242329141,0.672638477,2,Incongruent,N
1,2,2,4,1.100242441,0.001175161,6,Congruent,N
1,1,1,2,3.557666754,0.092205547,3,Incongruent,N
1,2,2,4,1.128218582,0.001302812,7,Congruent,N
1,1,1,4,1.400526834,0.510238236,7,Congruent,N
1,1,1,4,0.877852868,0.035753243,6,Congruent,N
1,1,1,4,4.721222591,0.239647824,7,Congruent,N
1,2,2,4,1.376123323,0.001177406,1,Incongruent,N
1,1,1,4,1.049190297,0.001163935,2,Congruent,N
1,1,1,2,3.787184268,0.51337852,1,Congruent,N
1,2,2,4,1.275154745,0.001198254,6,Incongruent,N
1,1,1,4,2.932332351,0.0011835,5,Incongruent,N
1,2,2,2,3.018503652,0.248338049,1,Incongruent,N
1,1,1,4,1.277079456,0.001206593,7,Congruent,N
1,1,1,4,1.802718265,0.001191197,6,Congruent,N
1,2,2,4,1.9494931,0.001157521,3,Incongruent,N
1,2,2,4,2.950147392,0.001701482,3,Congruent,N
1,1,1,4,1.17517787,1.181045977,1,Incongruent,N
1,2,2,4,1.018924773,0.001185745,2,Congruent,N
1,2,2,2,1.958052145,0.188137675,2,Congruent,N
1,2,2,4,1.716704764,0.001156879,4,Congruent,N
1,2,2,3,2.676106228,0.001181896,4,Incongruent,N
1,1,1,4,1.359732651,0.001158162,6,Incongruent,N
1,2,2,4,2.129294637,0.103482473,1,Congruent,N
1,2,2,4,1.609015254,0.00116169,6,Congruent,N
1,1,1,4,1.908840039,0.001186707,1,Incongruent,N
1,2,2,2,4.955259534,1.272894549,1,Incongruent,N
1,1,1,4,1.443087286,0.001190877,3,Incongruent,N
1,1,1,4,1.342653048,0.001187349,5,Congruent,N
1,1,1,3,3.345193884,0.001197612,3,Incongruent,N
1,2,2,4,1.524772192,0.001176444,5,Congruent,N
1,1,1,4,2.224459254,0.001198895,3,Congruent,N
1,1,1,4,0.868602646,0.001188311,1,Incongruent,N
1,2,2,2,3.309353722,0.131739575,3,Incongruent,N
1,2,2,4,3.13105802,0.00117484,5,Congruent,N
1,1,1,3,1.913104166,0.001157521,1,Congruent,N
1,2,2,4,1.530295192,0.001162652,3,Incongruent,N
1,1,1,4,1.694997965,0.540710953,7,Incongruent,N
1,1,1,4,1.795463956,0.001208196,6,Incongruent,N
1,2,2,3,1.830167124,0.000359861,5,Incongruent,N
1,1,1,2,4.396269442,0.001156558,4,Incongruent,N
1,2,2,4,3.766905045,0.001200819,3,Incongruent,N
1,1,1,2,1.778655371,0.001154313,3,Incongruent,N
1,2,1,4,1.734078479,0.001150465,2,Incongruent,N
1,1,1,4,1.449412115,0.001186707,6,Congruent,N
1,2,1,4,0.984696929,0.001193443,1,Incongruent,N
1,2,2,4,1.344638377,0.238615709,7,Congruent,N
1,2,2,4,1.490437545,0.376857798,1,Incongruent,N
1,2,2,2,3.233271678,0.001182217,2,Congruent,N
1,1,1,3,3.565982364,0.468075171,7,Incongruent,N
1,1,1,4,1.684515171,0.001599168,4,Incongruent,N
1,1,1,2,3.48785341,0.086137624,1,Congruent,N
1,2,2,4,2.644287721,0.001216856,6,Incongruent,N
1,1,1,4,2.103401648,0.001173878,3,Congruent,N
1,2,2,3,2.43491376,0.001159445,2,Congruent,N
1,1,1,4,1.558499373,0.001184783,5,Incongruent,N
1,2,2,4,2.633886392,0.001149823,2,Incongruent,N
1,2,2,4,1.35739131,0.971513254,5,Congruent,N
1,2,2,4,1.205300027,1.483289078,6,Congruent,N
1,2,2,4,3.476101802,0.202458344,7,Incongruent,N
1,2,2,3,2.545927654,0.001430463,4,Incongruent,N
1,1,1,4,1.365461239,0.001184141,7,Congruent,N
1,2,2,4,1.489021836,0.566406051,3,Congruent,N
1,1,1,4,2.599550783,0.001254382,3,Congruent,N
1,2,2,4,2.119217569,0.001243797,5,Incongruent,N
2,2,NaN,NaN,NaN,NaN,2,Incongruent,C
2,1,1,3,4.009936135,1.904125714,2,Incongruent,C
2,2,2,3,2.052316817,0.818336705,1,Congruent,C
2,1,2,3,1.284497269,0.370788232,2,Congruent,C
2,2,2,3,1.04365786,0.321931213,2,Congruent,C
2,2,1,3,1.173423542,0.435185316,1,Congruent,C
2,1,1,3,1.569320729,0.463530835,2,Incongruent,C
2,2,1,3,2.273893359,0.320023786,2,Incongruent,C
2,1,1,3,1.640756402,0.278699934,2,Congruent,C
2,2,2,3,1.448684847,0.382820709,1,Incongruent,C
2,2,2,3,2.162266038,0.321390129,1,Incongruent,C
2,2,1,3,0.977385744,0.399568351,1,Incongruent,C
2,2,NaN,NaN,NaN,NaN,1,Congruent,C
2,1,1,3,2.711574335,0.253982601,2,Congruent,C
2,2,1,3,0.354878999,0.225197991,2,Congruent,C
2,1,1,1,0.351510931,0.597696077,2,Congruent,C
2,1,1,3,1.70675525,0.361020485,1,Incongruent,C
2,1,1,3,2.430853753,0.517052343,1,Incongruent,C
2,2,2,4,1.886743011,0.21308501,1,Congruent,C
2,2,2,3,1.6128009,0.001255047,2,Incongruent,C
2,1,1,4,1.967886454,0.502046307,1,Incongruent,C
2,2,2,3,2.700798829,0.546904368,1,Incongruent,C
2,1,2,3,1.003134249,0.169121166,2,Incongruent,C
2,1,1,3,2.887207439,0.389263689,1,Congruent,C
2,1,2,3,0.683093464,0.257227825,1,Incongruent,C
2,2,2,3,1.222112174,1.028192527,2,Congruent,C
2,2,1,2,1.961365535,0.001262744,2,Incongruent,C
2,2,1,3,1.494862102,0.196731233,2,Congruent,C
2,2,2,3,0.754218343,0.896277903,1,Congruent,C
2,2,2,2,0.985303155,0.327352964,2,Incongruent,C
2,2,2,1,1.696920789,0.414990384,1,Incongruent,C
2,2,2,3,2.552481676,0.382618965,1,Incongruent,C
2,2,2,2,1.026217424,0.128528596,2,Congruent,C
2,1,1,2,1.367190196,0.117052279,1,Congruent,C
2,2,1,2,1.269247152,0.219178065,1,Congruent,C
2,1,1,2,1.496012588,0.270148425,2,Incongruent,C
2,2,1,1,3.256541767,0.438889837,1,Incongruent,C
2,2,2,3,1.576515197,0.238834478,1,Incongruent,C
2,1,1,2,2.665759513,0.439972327,2,Incongruent,C
2,2,2,1,1.549511645,0.17141412,1,Incongruent,C
2,1,1,2,1.347837201,0.369995369,2,Incongruent,C
2,1,1,4,2.464516462,0.262832396,1,Incongruent,C
2,2,1,1,1.188352601,0.418516575,1,Incongruent,C
2,1,2,1,1.667011353,0.593097018,1,Incongruent,C
2,2,2,2,1.245457712,0.283714669,2,Congruent,C
2,2,2,2,0.84508014,0.411314409,2,Incongruent,C
2,1,2,1,2.0083039,1.126272848,1,Incongruent,C
2,1,1,2,2.798627371,0.260775505,1,Incongruent,C
2,2,1,2,1.87079176,0.316876386,2,Incongruent,C
2,2,2,4,2.213308885,0.419157088,2,Congruent,C
2,1,2,2,3.344947354,0.167073576,2,Congruent,C
2,1,2,2,2.318388344,0.00125633,2,Incongruent,C
2,2,2,1,1.334634032,0.372736393,2,Congruent,C
2,1,NaN,NaN,NaN,NaN,2,Congruent,C
2,2,1,3,4.707343162,0.28931892,1,Incongruent,C
2,1,1,4,1.031433262,0.461362648,2,Incongruent,C
2,2,1,2,1.960664723,0.182880815,1,Congruent,C
2,2,2,4,1.228882306,0.001206936,2,Congruent,C
2,1,1,3,1.312422301,0.446520829,1,Congruent,C
2,1,1,3,1.408350471,0.446492284,2,Incongruent,C
2,1,1,3,1.903523048,0.031014378,1,Incongruent,C
2,1,1,3,0.96173759,0.287020513,2,Incongruent,C
2,2,2,1,1.421067723,0.395236146,2,Incongruent,C
2,1,1,4,1.131520117,0.001250236,2,Incongruent,C
2,1,2,1,1.21735018,0.375413591,1,Incongruent,C
2,1,1,1,1.214125804,0.844279899,2,Incongruent,C
2,1,2,1,2.73547058,0.549446856,2,Incongruent,C
2,1,1,3,0.865193283,0.999315866,2,Incongruent,C
2,1,1,2,1.044351616,1.114258332,2,Congruent,C
2,1,2,1,1.488071122,0.462193038,1,Incongruent,C
2,2,2,3,1.716140037,0.786092298,1,Incongruent,C
2,2,1,2,2.37610863,0.350144268,2,Incongruent,C
2,1,1,2,1.639543372,0.565678431,2,Incongruent,C
2,2,2,4,1.619501753,0.329521793,2,Incongruent,C
2,2,2,4,2.038176773,0.316123936,1,Incongruent,C
2,2,1,2,1.826325,0.376519816,2,Incongruent,C
2,1,1,3,1.339574355,0.481550523,1,Incongruent,C
2,1,2,4,1.65946696,0.321455559,1,Incongruent,C
2,2,1,3,1.68366117,0.001236123,1,Incongruent,C
2,1,1,4,1.367279361,0.357199536,2,Incongruent,C
2,1,1,4,1.183209892,0.001236123,1,Congruent,C
2,2,2,2,0.833927767,0.384074473,2,Congruent,C
2,2,1,3,1.306147067,0.136195512,1,Incongruent,C
2,2,2,3,1.695328968,0.197627054,1,Congruent,C
2,2,2,3,1.573342139,0.315278792,2,Congruent,C
2,1,1,3,1.320523816,0.001196673,1,Congruent,C
2,1,1,3,0.94989916,0.332058828,1,Congruent,C
2,1,1,3,1.001949444,0.033314709,1,Congruent,C
2,2,2,3,0.95051626,0.228524042,2,Congruent,C
2,2,2,3,0.829854398,0.915788059,2,Congruent,C
2,2,2,4,1.496122281,0.182189946,2,Incongruent,C
2,2,2,4,1.10817939,0.770493859,2,Congruent,C
2,1,2,3,0.864920977,0.015082051,1,Incongruent,C
2,1,2,2,0.895601146,0.397877742,1,Incongruent,C
2,1,1,1,3.036801128,0.699147672,1,Congruent,C
2,1,1,2,1.395656954,0.817826412,2,Congruent,C
2,1,1,2,3.390825682,0.029837912,1,Incongruent,C
2,2,1,2,1.702321372,0.001226822,2,Incongruent,C
2,1,1,3,1.490647608,0.480844259,1,Congruent,C
2,1,2,2,1.719839426,0.301927441,2,Incongruent,C
2,2,2,2,0.73557033,0.541357208,2,Congruent,C
2,2,2,2,1.534465516,0.068541657,2,Congruent,C
2,1,1,3,1.86473976,0.20691177,1,Congruent,C
2,2,1,3,2.122365941,0.001619726,1,Incongruent,C
2,2,1,2,2.501833016,0.37993439,1,Congruent,C
2,2,2,2,1.796926819,2.06698223,2,Congruent,C
2,1,2,3,1.24499168,1.211225051,1,Incongruent,C
2,2,2,3,0.392541308,0.008368369,2,Incongruent,C
2,1,1,2,1.892187534,0.242185225,2,Incongruent,C
2,2,2,4,1.471090624,0.765100333,2,Congruent,C
2,2,2,3,2.501563917,0.65163743,2,Incongruent,C
2,2,2,3,1.201956051,0.360022991,1,Incongruent,C
2,1,2,2,3.225689362,0.247869018,2,Incongruent,C
2,1,2,2,1.883121882,0.001232916,1,Incongruent,C
2,1,1,4,1.103354211,0.26873333,1,Congruent,C
2,2,2,4,1.01456406,0.044700899,1,Congruent,C
2,1,1,4,1.488662241,0.422832422,2,Incongruent,C
2,1,1,3,1.299359936,0.001203087,1,Congruent,C
2,2,2,4,1.983006031,0.245341926,1,Incongruent,C
2,1,2,3,1.112424033,0.47051073,2,Incongruent,C
2,1,1,3,1.311570101,0.229685754,1,Congruent,C
2,1,1,4,1.594493831,0.816589005,2,Congruent,C
2,2,2,3,1.668955986,0.001249594,1,Congruent,C
2,2,2,4,1.647179176,0.173185875,2,Incongruent,C
2,2,2,3,1.617923082,0.272058097,2,Congruent,C
2,2,1,1,1.610468816,0.504609002,2,Congruent,C
2,1,1,4,1.696610315,0.158573063,1,Congruent,C
2,1,2,1,0.331712752,0.249828405,2,Incongruent,C
2,1,1,4,2.535452747,0.157506931,1,Incongruent,C
2,1,1,4,0.266256913,0.312296893,1,Congruent,C
2,1,1,4,1.092165916,0.386240094,1,Congruent,C
2,2,2,4,2.184197444,0.230948499,1,Congruent,C
2,1,1,4,1.450266084,0.568357874,2,Incongruent,C
2,2,1,4,0.998045745,0.476254181,2,Incongruent,C
2,2,2,3,1.445031003,0.402930004,2,Congruent,C
2,1,1,4,1.273461646,0.407568513,2,Incongruent,C
2,2,2,4,2.700904352,0.378985327,2,Incongruent,C
2,1,1,3,1.191540093,0.001230029,1,Congruent,C
2,1,1,4,1.486395267,0.748507928,2,Congruent,C
2,2,1,4,1.099070117,0.217202962,1,Incongruent,C
2,2,2,3,1.236957199,0.00121303,1,Congruent,C
2,2,2,3,1.36843947,0.334686633,1,Congruent,C
2,2,2,3,0.985046885,0.615130739,1,Congruent,C
2,1,1,3,1.651725312,0.297872033,2,Congruent,C
2,2,2,3,1.745123183,0.001249594,2,Congruent,C
2,2,2,3,1.194207989,0.23239695,2,Congruent,C
2,1,1,3,2.019651923,0.393793147,2,Congruent,C
2,2,2,3,1.439739792,0.24596095,2,Incongruent,C
2,2,2,3,1.85957492,0.433539611,2,Congruent,C
2,2,2,3,1.056990287,0.223034936,2,Incongruent,C
2,1,1,4,0.876225699,0.354158301,1,Congruent,C
2,1,1,3,2.625578771,1.087491484,1,Congruent,C
2,1,1,4,0.989287039,0.386904021,2,Congruent,C
2,1,1,3,2.116949964,0.00124767,2,Incongruent,C
2,2,2,4,2.825380106,0.615560528,2,Incongruent,C
2,1,1,4,1.020086201,0.546227932,2,Incongruent,C
2,1,1,4,1.097495616,0.19961659,2,Congruent,C
2,1,1,4,1.310441425,0.092572291,2,Incongruent,C
2,1,1,4,0.891757746,0.490391659,2,Congruent,C
2,2,1,3,1.603685854,0.001210143,1,Incongruent,C
2,1,1,4,1.423365809,0.349491246,1,Incongruent,C
2,2,2,3,1.533546923,0.00120854,2,Incongruent,C
2,2,2,3,2.008244243,0.278480871,2,Congruent,C
2,1,1,3,1.77691984,0.001411888,2,Congruent,C
2,1,1,4,1.132344093,0.330301186,2,Congruent,C
2,2,1,4,1.596736109,0.570893306,1,Incongruent,C
2,1,1,4,1.408539065,0.166725576,1,Incongruent,C
2,2,2,4,1.278570036,0.001225218,1,Incongruent,C
2,2,2,4,1.120034499,0.389989518,2,Congruent,C
2,2,2,4,0.935957973,0.310270151,1,Congruent,C
2,1,1,4,1.127406335,0.213416653,2,Incongruent,C
2,1,1,4,2.690078812,0.256289346,1,Congruent,C
2,2,1,4,1.691634069,0.433698055,1,Incongruent,C
2,2,2,4,1.523008443,0.465009436,2,Congruent,C
2,2,2,4,2.35276662,0.390777571,2,Incongruent,C
2,2,2,3,1.890852944,0.392897327,1,Incongruent,C
2,1,1,4,2.772535034,0.12283037,2,Congruent,C
2,2,2,4,1.134058115,0.001218483,2,Incongruent,C
2,2,1,4,1.285290133,0.411542774,1,Incongruent,C
2,1,2,4,1.818799851,0.32085161,2,Incongruent,C
2,2,2,4,3.472574998,0.110929075,2,Incongruent,C
2,2,2,4,1.774837931,0.316994739,2,Congruent,C
2,1,1,4,2.920557429,0.001218162,1,Congruent,C
2,1,1,4,2.33127687,0.12939972,2,Incongruent,C
2,2,2,4,1.435795038,0.28186722,2,Congruent,C
2,1,2,3,2.747779212,0.705752303,1,Congruent,C
2,2,2,4,1.748569189,0.001198276,2,Congruent,C
2,2,1,4,1.731048248,0.464648285,2,Incongruent,C
2,1,1,3,2.017190902,0.287222578,1,Incongruent,C
2,1,2,3,1.240360227,0.286572122,1,Incongruent,C
2,1,1,3,4.450821602,0.264929701,2,Congruent,C
