Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Temporal_distance,Condition,Task
7,1,1,4,2.440994691,0.522672196,2,Congruent,N
7,1,1,3,2.029945013,0.620938002,1,Congruent,N
7,2,2,3,4.616261081,0.95925335,3,Congruent,N
7,2,2,3,4.456490069,0.919614392,1,Congruent,N
7,2,2,3,3.211243401,0.85800293,2,Incongruent,N
7,2,2,4,1.83919104,0.466064219,3,Incongruent,N
7,1,1,1,2.922788134,0.33513258,3,Congruent,N
7,1,2,1,3.739624722,0.340246835,1,Incongruent,N
7,1,2,1,3.142552147,1.069745202,3,Incongruent,N
7,1,2,3,3.118360977,0.775022041,1,Incongruent,N
7,2,2,2,3.950966584,1.218061039,2,Congruent,N
7,2,2,3,3.356227136,0.378551229,3,Congruent,N
7,1,1,4,3.196349868,0.675056544,2,Congruent,N
7,1,1,4,2.925609877,0.421291314,2,Congruent,N
8,1,1,3,4.13990359,1.289402256,2,Incongruent,N
8,1,2,2,3.826411077,1.444745026,1,Incongruent,N
8,1,1,NaN,3.937909744,NaN,2,Incongruent,N
8,2,1,2,4.871298872,1.199259897,2,Incongruent,N
8,1,1,2,5.908980513,1.31291159,1,Incongruent,N
8,2,1,2,3.269938462,1.692461128,3,Incongruent,N
8,2,1,3,5.18595159,2.161403077,3,Incongruent,N
8,2,1,2,4.409563487,1.668326154,2,Congruent,N
8,2,1,3,4.138604718,1.11089641,1,Congruent,N
8,2,2,3,3.519800205,1.164213333,2,Congruent,N
8,1,1,3,3.493054769,0.983472,1,Congruent,N
8,1,NaN,NaN,NaN,NaN,1,Incongruent,N
8,2,1,3,2.445168,0.921382154,1,Incongruent,N
8,2,2,2,3.669788718,1.016697846,3,Incongruent,N
8,1,1,3,2.783758359,0.776024205,3,Congruent,N
8,1,1,3,4.190117333,1.12848041,3,Congruent,N
8,2,2,2,4.284971077,0.862439385,3,Congruent,N
8,2,2,3,5.227279179,2.21065518,1,Incongruent,N
8,1,1,1,5.014206359,1.211910154,2,Congruent,N
8,2,1,2,4.955716103,1.342069333,1,Incongruent,N
8,2,1,3,4.607125333,1.189964308,2,Incongruent,N
8,2,2,3,3.991601231,0.914122667,2,Incongruent,N
8,2,2,3,2.040439385,1.434726974,2,Congruent,N
8,1,1,2,5.106961641,0.858371692,3,Incongruent,N
8,2,2,2,2.604995692,1.334395487,2,Congruent,N
8,1,2,4,3.252801641,1.36172841,3,Congruent,N
8,2,1,2,3.689195897,0.645030564,2,Congruent,N
8,1,1,2,4.180648615,0.753224615,1,Congruent,N
8,1,2,2,4.922553436,1.214829949,3,Congruent,N
8,1,1,3,3.470649026,1.599633231,3,Congruent,N
8,1,1,3,4.817989744,1.307259897,2,Congruent,N
8,1,2,3,5.396787282,1.203781744,2,Congruent,N
8,2,2,3,2.995081846,1.002603487,3,Incongruent,N
8,1,1,3,3.248377026,0.613956103,1,Incongruent,N
8,2,2,3,5.335922872,1.146928,3,Congruent,N
8,1,1,3,3.995238974,0.809449846,1,Incongruent,N
8,2,2,3,3.870516103,1.032054974,2,Incongruent,N
8,1,2,3,3.195114667,1.199540103,1,Congruent,N
8,1,1,2,3.457812103,0.715667692,1,Incongruent,N
8,2,2,3,5.416709744,0.96201559,2,Congruent,N
8,1,1,3,3.357491692,0.979861744,3,Incongruent,N
8,1,1,3,4.109419487,1.948376205,1,Congruent,N
8,2,2,3,4.590130462,1.283846974,3,Congruent,N
8,2,2,3,3.380973538,1.042925538,1,Incongruent,N
8,1,2,2,4.423171282,1.098714256,3,Congruent,N
8,2,2,2,2.721090872,0.755825641,3,Incongruent,N
8,2,2,3,2.589089641,1.404628103,1,Congruent,N
8,2,2,2,3.492814359,1.334359385,1,Congruent,N
8,2,1,3,3.00521641,1.080153436,1,Incongruent,N
8,1,2,2,3.459833846,0.734552205,1,Incongruent,N
8,1,1,NaN,4.226179692,NaN,3,Incongruent,N
8,1,2,2,3.383745641,1.127183179,2,Congruent,N
8,2,2,3,2.433035077,1.444136615,3,Incongruent,N
8,2,2,3,3.156942769,1.087242667,1,Incongruent,N
8,2,2,3,2.616636308,0.580923487,3,Congruent,N
8,2,2,3,3.719736205,1.131341538,3,Congruent,N
8,1,2,3,2.179380103,1.41793559,1,Congruent,N
8,2,2,3,2.037498667,0.553438769,2,Incongruent,N
8,1,1,3,3.357314462,1.777888,3,Congruent,N
8,1,1,4,3.16750441,0.592364308,3,Incongruent,N
8,1,1,3,4.216726154,0.964059487,1,Congruent,N
8,1,2,2,3.385854359,0.740284308,2,Incongruent,N
8,1,2,3,2.409681231,1.320448,1,Incongruent,N
8,1,1,3,1.977709128,0.976460308,1,Congruent,N
8,2,2,3,2.716402051,1.018862359,2,Congruent,N
8,2,2,2,2.098390974,0.955060513,1,Congruent,N
8,1,1,3,2.931597128,1.080353231,3,Congruent,N
8,1,1,3,2.062055795,1.011476103,3,Incongruent,N
8,2,1,3,3.723824,1.112978872,1,Incongruent,N
8,1,1,3,3.657395692,1.138859897,3,Congruent,N
8,2,1,3,3.116054974,1.205924513,2,Incongruent,N
8,1,2,3,3.74396759,1.34033559,2,Incongruent,N
8,2,2,3,2.224220308,0.973496615,2,Incongruent,N
8,1,1,3,2.826959179,0.584009436,1,Congruent,N
8,2,2,3,2.70705641,1.082246154,3,Incongruent,N
8,1,2,2,3.597067897,0.500092718,2,Incongruent,N
8,2,2,3,2.961860103,1.113932718,3,Congruent,N
8,2,2,3,1.992592821,0.905298872,2,Incongruent,N
8,1,1,3,3.867091282,1.375091692,3,Incongruent,N
8,1,1,4,3.037191795,1.672731077,2,Congruent,N
8,2,2,3,3.746089436,1.386174769,1,Congruent,N
8,1,2,3,2.531778462,0.986815179,1,Congruent,N
8,1,1,3,1.993691487,0.640598974,3,Incongruent,N
8,2,2,3,2.365321026,0.99475241,2,Incongruent,N
8,1,1,3,4.226523487,1.258799179,1,Congruent,N
8,2,2,3,3.247429744,1.532859897,2,Incongruent,N
8,1,2,2,4.970642051,0.610276103,2,Congruent,N
8,1,1,3,3.64976,1.065195487,2,Congruent,N
8,2,2,3,2.686457436,0.714684308,2,Congruent,N
8,2,1,2,4.178558769,0.490200615,3,Incongruent,N
9,2,2,2,4.563750922,0.775075877,1,Congruent,C
9,1,1,4,3.596571818,0.912001303,3,Congruent,C
9,2,2,4,5.484362269,1.226326789,1,Incongruent,C
9,2,2,4,3.710111417,1.718017462,1,Incongruent,C
9,1,1,1,4.252359998,0.468580128,2,Incongruent,C
9,1,1,4,3.595744742,1.117011596,3,Congruent,C
9,2,2,3,5.229018889,1.780586847,2,Congruent,C
9,2,1,3,4.128125844,1.892211781,1,Incongruent,C
9,2,2,3,4.716569668,0.817012253,1,Incongruent,C
9,1,1,3,3.859125039,0.466429976,2,Congruent,C
9,1,1,4,3.546274424,1.362166677,2,Incongruent,C
9,1,1,4,6.168122939,0.908633101,3,Congruent,C
9,1,1,4,4.979953247,0.792820273,2,Incongruent,C
9,1,1,4,5.15828828,2.231780733,3,Incongruent,C
9,1,1,1,3.739557137,1.339290388,2,Congruent,C
9,2,2,4,3.038591968,0.709774597,3,Congruent,C
9,2,1,2,6.138230451,1.019990137,2,Incongruent,C
9,2,2,4,6.168125401,1.086808544,3,Incongruent,C
9,1,2,4,2.940891946,0.409351459,2,Incongruent,C
9,1,1,4,5.171015655,0.513357938,1,Congruent,C
9,1,2,4,5.873180001,0.623145335,1,Incongruent,C
9,2,1,3,2.770552393,1.171725808,3,Congruent,C
9,2,2,4,4.733258886,0.517649216,1,Congruent,C
9,2,2,4,6.193847226,0.712733364,3,Congruent,C
9,2,2,4,2.143896497,0.4564706,2,Incongruent,C
9,1,1,4,4.260799786,0.689646203,3,Incongruent,C
9,2,1,2,5.726638994,0.480788529,1,Incongruent,C
9,2,2,4,2.971851921,0.583599521,1,Congruent,C
9,1,1,4,2.791739658,0.928637187,2,Congruent,C
9,1,1,2,2.709402085,0.392091986,3,Congruent,C
9,1,2,2,3.659127664,0.508147275,3,Incongruent,C
9,1,1,4,4.441195125,0.76815937,2,Incongruent,C
9,1,2,4,2.570053276,0.73004535,1,Congruent,C
9,1,2,4,2.542539042,1.740970469,2,Congruent,C
9,1,1,4,5.237531703,0.996014362,3,Congruent,C
9,2,1,2,4.416249094,0.390403372,2,Incongruent,C
9,2,1,1,4.74863077,0.390789423,3,Incongruent,C
9,2,2,2,3.098397047,0.351717045,1,Congruent,C
9,2,2,4,4.02512162,0.618298159,1,Congruent,C
9,2,2,4,3.616781853,0.452448449,3,Incongruent,C
9,1,1,2,3.463034697,0.454203114,1,Congruent,C
9,2,1,3,3.18957728,0.501334153,2,Incongruent,C
9,2,1,4,4.276115055,1.107368527,1,Incongruent,C
9,1,1,4,3.260820709,0.89824993,3,Congruent,C
9,1,1,2,3.740036726,0.397119264,2,Congruent,C
9,1,2,2,2.751111179,0.427587341,3,Incongruent,C
9,2,2,4,2.899651364,0.684984053,3,Congruent,C
9,1,1,3,2.706096241,0.484624833,2,Congruent,C
9,2,2,4,2.878787792,0.589767311,1,Incongruent,C
9,2,1,4,4.00876348,0.567437483,1,Incongruent,C
9,2,2,2,4.103624941,0.556579236,3,Incongruent,C
9,2,2,3,3.482356117,0.545492886,1,Congruent,C
9,1,1,4,4.308351337,0.874204411,1,Incongruent,C
9,1,1,4,1.988067702,0.48759919,3,Incongruent,C
9,2,2,4,2.940541587,0.479681658,3,Incongruent,C
9,2,1,2,3.324606913,0.330551113,3,Incongruent,C
9,2,2,4,2.658072075,1.459092546,2,Congruent,C
9,1,2,2,3.220468332,0.719463205,2,Congruent,C
9,2,1,2,4.71729295,1.975127405,2,Incongruent,C
9,2,2,2,4.275352389,0.976391404,1,Incongruent,C
9,1,1,4,3.140285013,0.494219492,3,Congruent,C
9,1,1,4,2.764343988,0.475645969,1,Incongruent,C
9,1,1,2,2.451572142,0.339826183,1,Congruent,C
9,2,2,4,2.194365379,0.481186887,3,Congruent,C
9,2,2,NaN,2.532561204,NaN,3,Incongruent,C
9,1,1,4,2.086483211,0.434900976,1,Congruent,C
9,2,1,2,2.728110582,0.401186953,2,Incongruent,C
9,1,1,3,3.997720207,0.729147299,2,Incongruent,C
9,1,1,2,2.916878427,0.475868738,3,Congruent,C
9,2,2,4,2.226650891,0.479716119,1,Incongruent,C
9,2,2,3,2.614240317,1.183791439,2,Congruent,C
9,1,2,2,4.055323032,0.381016303,1,Congruent,C
9,1,2,4,2.477312839,0.576502091,3,Incongruent,C
9,2,2,2,4.879945124,0.705643729,1,Congruent,C
9,1,1,4,4.144911881,1.10416853,2,Congruent,C
9,1,2,4,2.390097731,0.520367983,1,Congruent,C
9,2,2,4,2.004932509,0.377219383,2,Congruent,C
9,1,2,1,4.150801107,0.92707206,3,Congruent,C
9,1,1,4,2.514112399,0.521725521,3,Incongruent,C
9,2,2,2,3.437583641,0.474493149,2,Incongruent,C
9,1,1,4,2.274127365,1.78446992,1,Incongruent,C
9,1,1,4,2.341158694,0.907294435,3,Incongruent,C
9,2,2,4,2.114175086,1.680883134,2,Congruent,C
9,1,1,4,2.014164911,0.426651958,2,Congruent,C
9,1,2,4,1.703605166,0.735635089,2,Incongruent,C
9,1,1,3,3.528707258,0.904421412,2,Congruent,C
9,1,2,3,4.297920166,0.836315621,1,Congruent,C
9,2,1,2,4.760364094,0.612942266,2,Incongruent,C
9,2,2,4,3.138568502,0.489751393,3,Congruent,C
9,2,2,2,2.206595523,0.46920823,1,Incongruent,C
9,2,2,4,2.910529714,0.964652747,3,Congruent,N
9,2,2,4,3.47290874,0.793464375,3,Congruent,N
9,2,2,4,2.787674841,0.431073698,1,Incongruent,N
9,1,1,2,2.506967379,0.659814023,1,Congruent,N
9,1,1,3,3.086922595,1.191850099,2,Incongruent,N
9,2,2,4,2.160518843,0.527480183,3,Incongruent,N
9,2,2,4,2.744456415,0.436036976,1,Incongruent,N
9,1,1,3,2.153286849,0.327685885,3,Incongruent,N
9,2,2,4,3.350879712,0.773276494,3,Incongruent,N
9,2,2,4,3.96533049,0.779140284,3,Congruent,N
9,1,1,3,4.193298303,0.858163809,2,Congruent,N
9,2,1,4,4.090893874,0.696579941,2,Congruent,N
9,1,2,2,4.213487825,0.412980174,2,Incongruent,N
9,1,1,1,4.672655858,0.426638009,1,Incongruent,N
9,1,1,4,3.382644199,0.507630763,3,Incongruent,N
9,2,1,3,3.348764842,1.160815458,1,Congruent,N
9,2,2,4,3.03010418,0.733240834,3,Congruent,N
9,2,1,NaN,2.62912933,NaN,1,Congruent,N
9,2,1,2,2.886947375,0.448631837,2,Incongruent,N
9,1,1,3,3.886672913,1.046881192,1,Incongruent,N
9,2,2,4,4.239102983,1.327450808,3,Congruent,N
9,2,2,4,3.236167601,0.42526119,3,Congruent,N
9,1,1,3,2.918706528,0.442658098,3,Congruent,N
9,1,2,4,2.418523144,0.827047527,2,Incongruent,N
9,1,1,4,3.955921677,0.910302022,2,Congruent,N
9,2,2,2,2.432845183,0.547863756,3,Congruent,N
9,2,2,4,2.831158292,0.374719282,3,Incongruent,N
9,1,1,4,1.99551426,0.381551687,1,Congruent,N
9,1,1,2,3.36393365,0.583087111,2,Congruent,N
9,2,2,3,2.976331096,0.44437543,3,Incongruent,N
9,1,1,2,3.811748257,0.406149,2,Congruent,N
9,2,2,4,1.955037986,0.456021369,1,Congruent,N
9,1,1,3,2.102637865,1.218115513,2,Congruent,N
9,1,2,2,3.815938613,0.034809407,3,Incongruent,N
9,2,2,3,4.450797169,0.546866013,1,Incongruent,N
9,1,1,4,3.281929615,0.646667777,2,Incongruent,N
9,1,1,3,2.979379709,0.611204832,1,Incongruent,N
9,1,2,4,2.855921759,0.485206166,2,Congruent,N
9,2,2,4,1.984471397,0.621801746,2,Incongruent,N
9,2,2,4,3.719234692,2.166628376,2,Congruent,N
9,2,1,4,6.469943409,1.11679334,1,Incongruent,N
9,2,2,4,3.088313774,0.879950868,2,Incongruent,N
9,1,1,3,1.92196232,0.447910197,1,Incongruent,N
9,1,1,4,2.825596861,0.817357278,1,Congruent,N
9,2,2,2,2.266419474,0.474133355,1,Incongruent,N
9,1,1,4,1.715872233,0.603350479,3,Congruent,N
9,2,2,3,2.342885873,0.359083193,3,Incongruent,N
9,2,2,2,3.233880013,0.884768915,1,Congruent,N
9,2,2,2,2.127764408,0.536492278,1,Incongruent,N
9,2,2,4,3.863365856,0.798308678,2,Incongruent,N
9,2,2,4,2.392441524,0.566607125,2,Incongruent,N
9,2,1,4,2.536606329,1.18244662,3,Incongruent,N
9,2,2,3,3.185002925,0.400464902,2,Congruent,N
9,1,1,4,3.654863873,0.64651147,1,Incongruent,N
9,1,1,3,3.213296645,1.365159085,1,Congruent,N
9,1,2,2,2.441981996,0.467362078,2,Incongruent,N
9,1,2,2,4.063814922,0.666051966,2,Congruent,N
9,2,2,2,1.681617492,0.735880012,1,Congruent,N
9,1,2,2,2.843271923,0.830015319,2,Incongruent,N
9,2,2,3,2.868340621,0.693703636,2,Incongruent,N
9,1,1,3,1.975148738,0.381238251,2,Incongruent,N
9,2,2,4,2.184759233,0.994947696,3,Incongruent,N
9,2,2,4,3.532249409,1.090687926,1,Incongruent,N
9,2,2,4,2.620175081,0.511604093,3,Incongruent,N
9,1,2,4,2.015613526,0.609947807,2,Congruent,N
9,2,1,4,3.071462505,0.671507962,1,Congruent,N
9,2,1,3,2.103938376,0.815091024,3,Congruent,N
9,2,1,2,4.154755155,0.387286246,1,Congruent,N
9,1,1,4,1.442423022,0.71231039,3,Incongruent,N
9,2,2,2,2.867208314,0.396566239,2,Congruent,N
9,1,1,4,2.781911974,1.081770189,1,Congruent,N
9,2,2,4,3.060601386,0.588504953,1,Congruent,N
9,1,1,4,2.285060279,0.985006371,3,Incongruent,N
9,2,2,4,2.776368183,0.710971314,2,Congruent,N
9,2,2,4,2.896054239,1.006934558,3,Incongruent,N
9,1,1,4,2.370308209,0.619391902,3,Congruent,N
9,2,2,4,2.132037635,0.446046814,2,Congruent,N
9,1,2,2,3.817608765,0.342428027,3,Incongruent,N
9,1,1,3,4.738564727,0.357377758,1,Congruent,N
9,2,2,3,2.637871887,0.618192313,1,Incongruent,N
9,2,2,4,2.590853669,0.509389531,2,Incongruent,N
9,1,1,4,2.086996441,0.595888742,3,Congruent,N
9,1,1,4,3.511247991,0.54349658,2,Incongruent,N
9,2,1,2,3.795141501,0.397100392,1,Congruent,N
9,2,1,3,3.011938862,0.800126523,1,Incongruent,N
9,1,2,2,3.054993186,0.667930939,3,Congruent,N
9,1,1,4,6.006573123,0.750261538,3,Congruent,N
9,1,2,2,3.324071119,0.318472354,1,Incongruent,N
9,1,1,4,2.440315946,0.562376974,3,Congruent,N
9,1,1,4,1.628834356,0.493612723,2,Congruent,N
10,2,2,4,3.426763602,1.340951804,3,Incongruent,N
10,2,1,1,4.369119634,1.400037826,3,Congruent,N
10,1,2,NaN,4.538728048,NaN,1,Incongruent,N
10,1,1,4,3.133950524,1.30787443,1,Congruent,N
10,2,2,NaN,5.597070684,NaN,2,Incongruent,N
10,2,1,4,3.310631357,1.566463877,1,Incongruent,N
10,1,1,4,2.274701466,0.770523615,3,Incongruent,N
10,1,1,4,3.958895949,0.9101123,2,Congruent,N
10,2,2,4,4.421198057,1.188861771,2,Incongruent,N
10,2,1,4,5.229283564,0.821963678,3,Incongruent,N
10,2,2,4,3.792077283,0.727287049,3,Congruent,N
10,2,2,4,1.5773923,0.644110331,3,Incongruent,N
10,1,2,4,2.902424495,0.804654529,1,Incongruent,N
10,2,1,4,4.738556806,0.696281883,1,Congruent,N
10,2,1,4,4.135440577,0.984281006,2,Congruent,N
10,1,2,2,3.200004349,1.247021432,2,Incongruent,N
10,2,2,3,3.991261117,1.486723061,2,Congruent,N
10,2,1,2,4.346811914,0.935546177,1,Incongruent,N
10,1,2,3,3.46612324,1.807177199,2,Incongruent,N
10,1,2,3,2.077865942,1.318395879,3,Congruent,N
10,2,2,3,3.856695618,1.026068135,3,Congruent,N
10,2,2,3,4.532220963,1.979806334,1,Incongruent,N
10,1,1,4,2.535114915,0.513480427,2,Congruent,N
10,2,1,3,4.168668105,1.076902248,1,Incongruent,N
10,1,2,3,4.499357743,1.059059765,1,Incongruent,N
10,2,2,3,3.433105354,1.247809126,2,Congruent,N
10,2,1,2,2.94383911,1.061339563,2,Incongruent,N
10,1,2,3,3.532971323,1.387641913,1,Incongruent,N
10,2,2,3,2.141821303,1.006199803,2,Congruent,N
10,1,1,2,4.179878785,1.571636396,3,Congruent,N
10,2,2,4,3.537015635,1.358010697,3,Incongruent,N
10,1,2,3,3.45016999,1.567477622,1,Congruent,N
10,1,1,2,4.241016912,1.273163823,2,Congruent,N
10,2,1,3,3.725587355,2.170840415,2,Incongruent,N
10,1,1,3,2.418509233,0.933867816,1,Congruent,N
10,1,1,3,1.480405104,0.956851229,3,Congruent,N
10,1,2,3,3.991252912,1.427576321,3,Congruent,N
10,1,1,3,3.831463177,0.930965248,2,Congruent,N
10,2,2,3,2.89072766,1.044661799,3,Congruent,N
10,1,1,4,2.498401434,1.117682196,2,Congruent,N
10,2,2,4,6.223628173,1.768194586,1,Congruent,N
10,1,1,4,3.577220813,1.265072736,1,Congruent,N
10,2,1,1,4.239379577,0.520776436,1,Incongruent,N
10,1,1,4,1.741956605,0.956849998,3,Incongruent,N
10,1,2,3,1.731338336,0.811006537,3,Incongruent,N
10,2,1,3,2.527403726,0.654831575,1,Incongruent,N
10,2,2,4,3.993007581,0.867879632,3,Congruent,N
10,2,2,3,2.904355985,1.337057235,3,Incongruent,N
10,2,2,3,5.226109406,0.86765194,3,Incongruent,N
10,1,1,2,3.60626249,1.569887881,1,Incongruent,N
10,1,1,4,3.575512503,1.310329818,1,Congruent,N
10,2,2,4,2.324623579,0.782208552,3,Congruent,N
10,1,1,4,2.742073118,0.74226799,1,Congruent,N
10,1,1,4,2.367558196,1.668579284,1,Congruent,N
10,1,1,4,3.121611637,0.883539959,3,Congruent,N
10,1,1,1,2.635515859,0.563520694,1,Congruent,N
10,1,1,1,2.732821415,0.857971107,2,Incongruent,N
10,1,2,1,4.202100351,0.46476529,2,Incongruent,N
10,1,1,4,3.547680264,0.575178144,3,Congruent,N
10,2,1,3,3.396760283,0.978579666,2,Incongruent,N
10,2,2,4,2.252474977,0.891308584,3,Incongruent,N
10,1,2,3,3.138947453,1.169974363,1,Incongruent,N
10,1,1,4,2.76970146,0.74807928,2,Congruent,N
10,2,1,3,4.03759061,1.285793172,1,Incongruent,N
10,1,1,3,3.656998962,0.754633954,2,Incongruent,N
10,1,1,4,4.237354959,0.772542489,3,Incongruent,N
10,1,1,4,1.339017443,1.002764311,2,Incongruent,N
10,2,2,3,5.054896478,0.888961504,3,Incongruent,N
10,1,1,4,3.45983031,0.796166723,1,Incongruent,N
10,2,1,3,5.799825805,1.43234884,2,Congruent,N
10,1,1,3,2.299832574,1.440726696,2,Incongruent,N
10,2,2,4,3.400137108,1.073425731,2,Congruent,N
10,1,2,3,2.057218122,1.481967773,1,Incongruent,N
10,1,1,3,3.066727056,1.352800024,1,Congruent,N
10,1,1,3,2.797091443,1.365524552,1,Congruent,N
10,2,2,3,2.616772451,2.089436418,1,Congruent,N
10,1,1,4,3.838242262,0.409856504,3,Congruent,N
10,2,2,4,2.798390726,0.510213961,2,Congruent,N
10,2,2,2,3.037344456,1.200640657,3,Incongruent,N
10,2,1,2,2.835775388,0.580834766,3,Incongruent,N
10,2,1,2,2.965436265,1.888840068,2,Incongruent,N
10,2,2,4,2.696063216,1.129035646,1,Congruent,N
10,1,1,4,1.590842163,0.62510641,3,Congruent,N
10,1,1,4,2.115717886,1.340405752,3,Congruent,N
10,1,1,4,1.536268968,0.886900784,3,Incongruent,N
10,1,1,3,2.259629037,1.067698545,2,Congruent,N
10,2,2,4,3.479071359,1.221772991,1,Congruent,N
10,2,1,4,3.259789858,0.873659332,2,Incongruent,N
10,2,1,3,3.426702474,2.075170144,2,Incongruent,N
10,1,1,3,4.880088878,0.966760985,2,Congruent,N
10,1,1,3,2.352374998,0.856111413,2,Incongruent,C
10,1,1,3,3.046865699,0.748581024,2,Incongruent,C
10,2,2,3,2.44483583,0.700251529,2,Congruent,C
10,1,1,3,3.471198939,1.991461733,3,Congruent,C
10,2,2,3,1.205951843,0.938033975,3,Congruent,C
10,1,2,2,1.970734323,0.466524061,2,Incongruent,C
10,1,2,3,4.399307979,1.949622912,1,Congruent,C
10,2,2,3,3.886229193,0.549336881,2,Congruent,C
10,1,1,3,2.537763534,0.641530636,1,Congruent,C
10,2,1,2,2.626728976,0.393931562,2,Incongruent,C
10,2,2,3,1.219434116,0.530559832,1,Incongruent,C
10,1,1,4,2.676722884,1.293286515,1,Incongruent,C
10,1,1,3,3.277793983,0.343846167,1,Congruent,C
10,2,2,3,3.171785237,1.003939287,2,Congruent,C
10,1,1,4,2.756295905,1.149548902,3,Incongruent,C
10,1,1,4,2.550196369,0.449246502,3,Incongruent,C
10,2,1,3,2.899169517,0.972814326,1,Congruent,C
10,2,2,3,2.759710063,0.661811686,2,Congruent,C
10,2,2,3,3.093663295,0.914795382,1,Incongruent,C
10,2,2,2,3.641666841,1.344780732,3,Congruent,C
10,1,1,3,2.50617211,0.815971056,3,Incongruent,C
10,1,1,4,1.788229893,0.409845428,3,Congruent,C
10,1,1,4,2.196329267,0.562424487,2,Congruent,C
10,2,2,4,2.501067694,1.397155361,1,Congruent,C
10,2,2,3,2.40858799,0.792004257,2,Congruent,C
10,2,2,4,3.089861034,0.758848524,3,Incongruent,C
10,1,2,4,3.183089046,1.229663462,1,Incongruent,C
10,1,1,4,2.053959451,0.608257979,2,Incongruent,C
10,1,2,3,2.688923925,1.03803656,1,Congruent,C
10,2,1,1,2.557994943,0.610343726,3,Congruent,C
10,1,1,3,1.510769039,1.094676219,3,Incongruent,C
10,2,2,4,3.134773909,1.34155201,3,Incongruent,C
10,1,1,3,3.813234642,1.020947718,1,Congruent,C
10,1,1,4,1.356049669,1.178538476,2,Congruent,C
10,1,1,4,3.126113796,0.860235725,2,Incongruent,C
10,2,2,4,2.213073493,1.050389806,1,Congruent,C
10,2,1,4,5.009013344,0.573355783,2,Incongruent,C
10,1,1,3,4.694873881,1.120024353,1,Incongruent,C
10,2,1,3,4.052713911,0.715394932,1,Incongruent,C
10,2,2,4,2.408977734,0.630734725,3,Congruent,C
10,1,1,4,1.712018928,0.590090572,2,Incongruent,C
10,2,2,4,2.720192066,0.634007344,3,Incongruent,C
10,1,1,4,2.577011172,0.754624108,1,Incongruent,C
10,2,2,3,4.593112525,0.986087367,3,Congruent,C
10,1,1,4,3.192310801,0.464329597,3,Congruent,C
10,1,NaN,NaN,NaN,NaN,2,Congruent,C
10,1,1,4,3.39124561,1.900477826,2,Incongruent,C
10,2,1,4,2.936648537,1.487039779,3,Incongruent,C
10,1,1,4,4.555654838,0.426176935,2,Incongruent,C
10,2,1,NaN,6.72880541,NaN,3,Congruent,C
10,2,1,4,3.855240847,0.759028626,1,Incongruent,C
10,1,1,2,4.291267641,0.915928102,2,Incongruent,C
10,2,2,4,2.053072065,0.516904841,3,Incongruent,C
10,1,1,4,2.417356411,0.628612466,3,Incongruent,C
10,2,2,4,2.117181683,0.421672724,1,Congruent,C
10,2,1,NaN,3.55335822,NaN,2,Congruent,C
10,2,2,3,2.837784826,0.692617878,2,Incongruent,C
10,2,2,3,4.011766989,0.60040238,1,Congruent,C
10,2,2,4,2.383622216,1.874301384,3,Congruent,C
10,2,2,4,3.176649243,0.504337031,3,Incongruent,C
10,1,1,4,2.294234619,0.51394853,1,Congruent,C
10,1,1,NaN,3.040378306,NaN,1,Incongruent,C
10,1,1,4,2.468312371,0.832380922,1,Congruent,C
10,2,1,3,2.57015783,0.663338663,1,Incongruent,C
10,2,2,4,2.908229631,0.599633559,1,Incongruent,C
10,1,1,4,2.695419523,0.97441843,2,Congruent,C
10,2,2,4,2.038827125,0.504279185,1,Incongruent,C
10,2,2,4,3.050578524,0.698941168,2,Congruent,C
10,1,1,4,3.69508024,1.03904333,3,Incongruent,C
10,2,2,NaN,4.117837683,NaN,2,Incongruent,C
10,1,1,4,2.53724661,0.521188744,3,Congruent,C
10,2,2,4,2.359826494,0.651683264,2,Incongruent,C
10,2,1,4,4.242100401,0.880511032,3,Congruent,C
10,2,2,4,2.014038992,0.642704381,1,Congruent,C
10,1,1,4,1.60926557,0.45944713,3,Congruent,C
10,2,2,4,3.230657925,0.721357606,3,Incongruent,C
10,2,2,4,4.146683668,0.602166895,2,Congruent,C
10,1,1,4,4.673245136,0.636524681,3,Incongruent,C
10,1,2,3,3.497190356,0.888852376,1,Incongruent,C
10,1,1,4,2.616617374,0.480509309,2,Incongruent,C
10,1,1,4,5.895832487,0.831612511,2,Congruent,C
10,1,2,3,1.655280396,0.991133528,1,Congruent,C
10,2,2,4,5.149455774,1.186697666,3,Congruent,C
10,1,1,4,3.567368903,1.412618764,3,Congruent,C
10,1,1,4,2.180824017,0.431171402,2,Congruent,C
10,2,2,4,2.871319636,0.474146225,1,Incongruent,C
10,2,1,4,1.62336569,0.419442568,1,Congruent,C
10,1,1,4,4.154122856,0.893722536,2,Congruent,C
10,2,2,3,1.936259204,0.985902752,1,Incongruent,C
10,2,1,3,6.210344874,0.833852924,3,Incongruent,C
11,2,2,4,5.540208566,0.737469862,3,Congruent,C
11,1,2,4,4.249073334,0.855444691,1,Congruent,C
11,1,1,3,4.633527836,1.49697826,2,Incongruent,C
11,1,1,4,4.90482063,2.283040062,3,Incongruent,C
11,2,2,4,1.980267922,0.482791611,2,Incongruent,C
11,2,2,3,4.90150248,1.062128744,3,Congruent,C
11,2,2,4,1.916439898,0.483874276,2,Congruent,C
11,1,1,3,6.353562642,2.36864488,2,Incongruent,C
11,1,2,4,3.333335385,0.502273433,1,Congruent,C
