,Subject,VP_scores,VP_rates,VP_dprime,VP_metad,VP_criterion,VP_mratio,VP_mdiff,SM_scores,SM_rates,SM_dprime,SM_metad,SM_criterion,SM_mratio,SM_mdiff,EM_scores,EM_rates,EM_dprime,EM_metad,EM_criterion,EM_mratio,EM_mdiff,EF_scores,EF_rates,EF_dprime,EF_metad,EF_criterion,EF_mratio,EF_mdiff,VP_mratio_log,EF_mratio_log,SM_mratio_log,EM_mratio_log,DGI_VP_EF,DGI_VP_SM,DGI_VP_EM,DGI_EF_SM,DGI_EF_EM,DGI_SM_EM
25,26,"(9, 11, 3, 17)","(0.45, 0.15)",0.847773453061859,0.8701116857363435,0.5810473681744319,1.0263492948426336,0.0223382326744844,"(15, 6, 2, 17)","(0.7142857142857143, 0.10526315789473684)",1.6878684865787823,2.105252465506529,0.3430853491661782,1.2472846565041098,0.417383978927746,"(11, 1, 2, 26)","(0.9166666666666666, 0.07142857142857142)",2.5628684504772536,4.076125780355706,0.0411198327924424,1.5904545469731992,1.513257329878452,"(21, 0, 2, 17)","(0.9761904761904762, 0.10526315789473684)",3.150772949481989,2.3935770691901515,-0.3643164381910296,0.7596793255393645,-0.7571958802918375,0.026008132127308254,-0.2748588748233071,0.22096891370619762,0.464019853976136,0.30086700695061536,0.19496078157888935,0.43801172184882775,0.4958277885295047,0.7388787287994432,0.24305094026993837
26,27,"(9, 8, 3, 20)","(0.5294117647058824, 0.13043478260869565)",1.12415737208851,1.410448988718124,0.5252734788801833,1.2546721871313522,0.2862916166296141,"(20, 8, 4, 8)","(0.7142857142857143, 0.3333333333333333)",0.9400662107500976,2.0239183625210937,-0.0676107613187027,2.1529529934983715,1.083852151770996,"(21, 0, 3, 16)","(0.9761904761904762, 0.15789473684210525)",2.935012860179461,2.965967152528089,-0.4888022144923726,1.0105465610623372,0.0309542923486279,"(21, 2, 2, 15)","(0.9130434782608695, 0.11764705882352941)",2.343486469139856,2.290421612110644,-0.0864529755913935,0.9773564482970164,-0.0530648570292111,0.2268743329906298,-0.02290385386914043,0.7668403851194379,0.010491334051214322,0.24977818685977024,0.5399660521288081,0.21638299893941548,0.7897442389885783,0.03339518792035476,0.7563490510682236
27,28,"(9, 7, 7, 17)","(0.5625, 0.2916666666666667)",0.6723876224338807,1.4726521565974722,0.1956057990439635,2.190183322035029,0.8002645341635914,"(15, 10, 6, 9)","(0.6, 0.4)",0.4806062871394179,1.4947782958494622,-0.0,3.1101929705215148,1.0141720087100443,"(23, 2, 4, 11)","(0.92, 0.26666666666666666)",1.8829148343590425,2.693835445765695,-0.3910729185497725,1.4306730164366122,0.8109206114066527,"(21, 2, 3, 14)","(0.9130434782608695, 0.17647058823529413)",2.1197956812372687,2.135798378970704,-0.2154189461456674,1.0075491698917394,0.0160026977334353,0.7839852490168265,0.0075208175105998375,1.1346847726654214,0.35814497441990506,0.7764644315062267,0.3506995236485949,0.4258402745969215,1.1271639551548216,0.3506241569093052,0.7765397982455164
28,29,"(13, 10, 3, 14)","(0.5652173913043478, 0.17647058823529413)",1.0189448047843424,0.702317268243545,0.3823443572839699,0.6892593837722045,-0.3166275365407973,"(14, 4, 5, 17)","(0.7777777777777778, 0.22727272727272727)",1.425600003587015,0.8578470268244562,-0.0084255395115424,0.6017445459217097,-0.5677529767625591,"(12, 6, 12, 10)","(0.6666666666666666, 0.5454545454545454)",0.2975237701799317,0.4274101433177478,-0.2724562968084428,1.436557970004432,0.1298863731378161,"(17, 2, 2, 19)","(0.8947368421052632, 0.09523809523809523)",2.3577634305982107,4.340311957150464,0.0285260982602787,1.8408598169025128,1.9825485265522529,-0.37213761470271034,0.6102327542689283,-0.5079222660547389,0.36224995365563584,0.9823703689716387,0.13578465135202855,0.7343875683583462,1.1181550203236672,0.24798280061329248,0.8701722197103747
29,30,"(11, 8, 9, 12)","(0.5789473684210527, 0.42857142857142855)",0.3608655159103047,0.903784601416641,-0.0095944774982809,2.504491456150335,0.5429190855063363,"(13, 5, 4, 18)","(0.7222222222222222, 0.18181818181818182)",1.4121772629238325,0.1974698109880344,0.1595010353438034,0.1398335861740079,-1.214707451935798,"(19, 6, 4, 11)","(0.76, 0.26666666666666666)",1.2536219124516366,0.2669337792235891,-0.0416884198149998,0.2129300521730367,-0.9866881332280476,"(22, 2, 2, 14)","(0.9166666666666666, 0.125)",2.330682963508571,2.2675067025353424,-0.1163223733623151,0.9728936702407074,-0.0631762609732287,0.9180857024103685,-0.02748048309581484,-1.967302233587234,-1.546791560759501,0.9455661855061833,2.8853879359976027,2.4648772631698694,1.9398217504914192,1.5193110776636862,0.420510672827733
30,31,"(17, 8, 6, 9)","(0.68, 0.4)",0.6856275926347213,0.6819302204909028,-0.1071758479893543,0.9946073171740212,-0.0036973721438184,"(12, 7, 7, 14)","(0.631578947368421, 0.3333333333333333)",0.7286226861517127,1.3911690047915322,0.0473445794618172,1.9093133266809443,0.6625463186398195,"(15, 7, 6, 12)","(0.6818181818181818, 0.3333333333333333)",0.8574684644867223,0.1347665419060281,-0.0210309108484048,0.1571679280201855,-0.7227019225806941,"(18, 2, 3, 17)","(0.9, 0.15)",2.147182683713563,2.5682669424316136,-0.1225590880254052,1.1961101223067725,0.4210842587180505,-0.005407275827272615,0.17907472679708553,0.6467436625908591,-1.8504404400298164,0.18448200262435815,0.6521509384181318,1.845033164202544,0.4676689357937736,2.029515166826902,2.4971841026206754
31,32,"(15, 5, 8, 12)","(0.75, 0.4)",0.8785245548484032,0.1722827713561812,-0.210571323530141,0.1961046739164963,-0.7062417834922219,"(11, 8, 10, 11)","(0.5789473684210527, 0.47619047619047616)",0.2461181006311675,0.010399103557469,-0.069742112501972,0.0422524939482332,-0.2357189970736984,"(15, 5, 2, 18)","(0.75, 0.1)",1.8172452785742388,1.094581310472525,0.3035309076742593,0.6023299789950776,-0.7226639681017137,"(16, 1, 3, 20)","(0.9411764705882353, 0.13043478260869565)",2.437466578870692,3.172060209574466,-0.2201941198965796,1.3013758781645,0.7345936307037739,-1.6291067117115177,0.26342207260997796,-3.16409189856051,-0.5069498459804241,1.8925287843214957,1.5349851868489923,1.1221568657310934,3.427513971170488,0.7703719185904021,2.657142052580086
32,33,"(11, 8, 2, 19)","(0.5789473684210527, 0.09523809523809523)",1.3965324764949951,0.3027696060222778,0.554985195998255,0.2168009775054901,-1.0937628704727174,"(10, 4, 10, 16)","(0.7142857142857143, 0.38461538461538464)",0.8066166597705493,1.170763301388234,-0.1362837949058349,1.4514494428137277,0.3641466416176846,"(16, 4, 8, 12)","(0.8, 0.4)",1.0326790016294016,2.1858239647105844,-0.2941370652185573,2.116653830727365,1.1531449630811828,"(16, 0, 4, 20)","(0.96875, 0.16666666666666666)",2.8048750481762443,0.8267877048399547,-0.4476551506599752,0.294768105758415,-1.978087343336289,-1.5287755006376493,-1.2215663139417832,0.3725626728829807,0.749836459994811,0.30720918669586617,1.90133817352063,2.2786119606324604,1.594128986824764,1.9714027739365942,0.37727378711183024
33,34,"(15, 4, 9, 12)","(0.7894736842105263, 0.42857142857142855)",0.927162115997981,0.8386159674188911,-0.3122920052837976,0.9044976632983106,-0.0885461485790899,"(11, 6, 10, 13)","(0.6470588235294118, 0.43478260869565216)",0.5128011024497025,1.7949592259366591,-0.1065905833746114,3.5003029778250445,1.2821581234869566,"(7, 12, 3, 18)","(0.3684210526315789, 0.14285714285714285)",0.6795618081885113,0.8497143702970767,0.7018043321249823,1.2503857045205886,0.1701525621085654,"(18, 4, 2, 16)","(0.8181818181818182, 0.1111111111111111)",1.9762127012837385,1.5894924304589733,0.1560912401549823,0.8043124251890733,-0.386720270824765,-0.1003755575682441,-0.21776749674052187,1.2528495298416964,0.22345206733471862,0.11739193917227778,1.3532250874099405,0.3238276249029627,1.4706170265822183,0.4412195640752405,1.0293974625069777
34,36,"(11, 5, 5, 19)","(0.6875, 0.20833333333333334)",1.23004514520118,1.179314673141813,0.1617206951926216,0.9587572275234908,-0.050730472059367,"(10, 4, 9, 17)","(0.7142857142857143, 0.34615384615384615)",0.9047261544716724,1.971182778782867,-0.0851117630591879,2.178761793322938,1.0664566243111946,"(20, 1, 4, 15)","(0.9523809523809523, 0.21052631578947367)",2.244885068688409,3.4503269795660465,-0.4318974067933894,1.5369726618485309,1.2054419108776373,"(21, 1, 0, 18)","(0.9545454545454546, 0.027777777777777776)",3.4503210969205105,4.341590145629825,0.1119420977353293,1.258314812932858,0.8912690487093142,-0.04211738784304541,0.2297733757255114,0.7787567307223267,0.42981467770245774,0.2718907635685568,0.8208741185653721,0.47193206554550315,0.5489833549968153,0.20004130197694633,0.3489420530198689
35,37,"(11, 11, 3, 15)","(0.5, 0.16666666666666666)",0.8994349076672336,1.7456722369469333,0.4837107830508505,1.940854443235357,0.8462373292796997,"(14, 5, 10, 11)","(0.7368421052631579, 0.47619047619047616)",0.6547598004008534,1.925986164514276,-0.286961450497189,2.941515596002014,1.2712263641134225,"(17, 5, 1, 17)","(0.7727272727272727, 0.05555555555555555)",2.121290082315189,2.9056116656190345,0.4226801116298742,1.3697380145424671,0.784321583303845,"(19, 3, 3, 15)","(0.8636363636363636, 0.16666666666666666)",1.9265891805822333,2.20144695481139,-0.0646909979959062,1.1426654820858553,0.2748577742291573,0.6631283107697631,0.13336367538589616,1.078924957365776,0.31461949129222294,0.529764635383867,0.4157966465960129,0.34850881947754014,0.9455612819798798,0.18125581590632678,0.7643054660735531
36,38,"(11, 8, 4, 17)","(0.5789473684210527, 0.19047619047619047)",1.0146129172020286,1.2642483341475774,0.3384707622287869,1.246040054007948,0.2496354169455488,"(17, 8, 6, 9)","(0.68, 0.4)",0.685627592634722,1.058867753775205,-0.1071758479893543,1.5443773925524202,0.373240161140483,"(17, 2, 4, 17)","(0.8947368421052632, 0.19047619047619047)",1.975843871305245,1.4781380132836763,-0.1879883355091893,0.7481046628989042,-0.4977058580215687,"(23, 0, 0, 17)","(0.9782608695652174, 0.029411764705882353)",3.951339956756945,2.8764549009354736,-0.0647881201248561,0.7279694818504856,-1.0748850558214715,0.21997056592238193,-0.31749615219918853,0.4346208469638565,-0.29021238713442565,0.5374667181215704,0.21465028104147457,0.5101829530568076,0.752116999163045,0.027283765064762877,0.7248332340982822
37,39,"(12, 8, 8, 12)","(0.6, 0.4)",0.4820807877720535,0.4641690806964182,-0.0,0.9628450095295964,-0.0179117070756352,"(13, 7, 5, 15)","(0.65, 0.25)",1.0035905177629467,1.8948552127345024,0.144584641894257,1.8880760421673064,0.8912646949715557,"(11, 2, 3, 24)","(0.8461538461538461, 0.1111111111111111)",2.071172356744388,2.610818153319766,0.1002820580305743,1.2605508879153018,0.5396457965753783,"(20, 0, 1, 19)","(0.975, 0.05)",3.4459861893328023,1.4116855260944128,-0.1575551787942906,0.4096608194380888,-2.034300663238389,-0.03786282558925313,-0.8924257313233676,0.6355583434838961,0.2315488380449854,0.8545629057341144,0.6734211690731492,0.2694116636342385,1.5279840748072635,1.123974569368353,0.4040095054389107
38,40,"(11, 4, 7, 18)","(0.7333333333333333, 0.28)",1.1370169250951547,0.0219081993918498,-0.0200421079694357,0.0192681383260996,-1.1151087257033048,"(14, 6, 7, 13)","(0.7, 0.35)",0.863306927482123,0.920654160449058,-0.0695400231502364,1.0664273981145858,0.0573472329669348,"(14, 4, 0, 22)","(0.7777777777777778, 0.022727272727272728)",2.7355837007611328,1.25530465617944,0.6178569476597966,0.4588800027687588,-1.480279044581693,"(11, 2, 7, 20)","(0.8461538461538461, 0.25925925925925924)",1.540129745877155,3.069471808525116,-0.1872227417551096,1.9929956010147376,1.5293420626479608,-3.9493024111814106,0.6896388340103279,0.0643141817077871,-0.7789665349772045,4.638941245191738,4.013616592889198,3.170335876204206,0.6253246523025408,1.4686053689875322,0.8432807166849916
39,41,"(13, 9, 4, 14)","(0.5909090909090909, 0.2222222222222222)",0.9362204159965716,1.1910710280354144,0.2674127781035774,1.2722121924328724,0.2548506120388427,"(20, 5, 4, 11)","(0.8, 0.26666666666666666)",1.3802266915375043,2.144873359155348,-0.1093477551814132,1.5540007828468123,0.7646466676178432,"(16, 7, 1, 16)","(0.6956521739130435, 0.058823529411764705)",1.871770538215308,2.1921944376876947,0.5263951287452346,1.1711875964122738,0.3204238994723867,"(17, 0, 4, 19)","(0.9705882352941176, 0.17391304347826086)",2.801652384074434,1.990977259502916,-0.4753478217282634,0.7106439295682514,-0.8106751245715182,0.24075726895573474,-0.3415837769172539,0.4408327557077563,0.15801827367384552,0.5823410458729886,0.20007548675202158,0.08273899528188922,0.7824165326250102,0.4996020505910994,0.2828144820339108
40,42,"(14, 6, 6, 14)","(0.7, 0.3)",0.9944011413631076,0.0483752142962665,1.1102230246251563e-16,0.0486475852491024,-0.946025927066841,"(12, 6, 11, 11)","(0.6666666666666666, 0.5)",0.4067242518713642,0.6120290134179457,-0.2153636496477287,1.5047762964759568,0.2053047615465814,"(9, 7, 9, 15)","(0.5625, 0.375)",0.4534678978252372,1.7038969965635749,0.0806643396771022,3.757480969954444,1.2504290987383375,"(17, 4, 5, 14)","(0.8095238095238095, 0.2631578947368421)",1.423254616971715,1.9243261906410132,-0.1212514242335698,1.3520603886994145,0.5010715736692983,-3.023153106749463,0.30162964282105925,0.40864424693747636,1.3237487780824522,3.324782749570522,3.4317973536869393,4.346901884831915,0.10701460411641711,1.022119135261393,0.9151045311449758
41,43,"(14, 7, 5, 14)","(0.6666666666666666, 0.2631578947368421)",1.0077434482298149,0.3576802683243567,0.1014563507421218,0.3549318717503466,-0.6500631799054579,"(9, 9, 9, 13)","(0.5, 0.4090909090909091)",0.2197229158185802,2.305951870212779,0.114942058789616,10.494817354948747,2.0862289543941985,"(20, 3, 1, 16)","(0.8695652173913043, 0.058823529411764705)",2.4374665788706924,0.9706307734596205,0.2201941198965801,0.3982129567943964,-1.4668358054110722,"(19, 1, 0, 20)","(0.95, 0.025)",3.4459861893328023,4.170594610975032,0.1575551787942911,1.2102760666555443,0.7246084216422295,-1.0358294184863137,0.19084848784620492,2.350881550067207,-0.920768349472573,1.2266779063325186,3.386710968553521,0.11506106901374069,2.160033062221002,1.111616837318778,3.27164989953978
42,44,"(16, 7, 9, 8)","(0.6956521739130435, 0.5294117647058824)",0.4190914907962126,0.6341633532124762,-0.292863743839801,1.5131859442138955,0.2150718624162635,"(12, 1, 3, 24)","(0.9230769230769231, 0.1111111111111111)",2.3922161722193294,2.316392334471979,-0.1027182617127486,0.968303935644325,-0.0758238377473503,"(13, 7, 3, 17)","(0.65, 0.15)",1.3335279229022707,1.117889700147998,0.325556461543111,0.8382949325238268,-0.2156382227542728,"(12, 2, 0, 26)","(0.8571428571428571, 0.019230769230769232)",3.05277713213353,2.6223146826918486,0.5011656535084552,0.8589931623535061,-0.430462449441682,0.4142173249508149,-0.15199431703712257,-0.03220925788429753,-0.1763852923001404,0.5662116419879375,0.44642658283511244,0.5906026172509553,0.11978505915282504,0.02439097526301784,0.14417603441584287
43,45,"(13, 6, 5, 16)","(0.6842105263157895, 0.23809523809523808)",1.1282519403659617,0.4060139517314403,0.1164686895292694,0.3598610711006134,-0.7222379886345214,"(23, 4, 2, 11)","(0.8518518518518519, 0.15384615384615385)",1.912349451045709,2.896304867646864,-0.0121662810431972,1.5145269950861278,0.9839554166011548,"(11, 5, 4, 20)","(0.6875, 0.16666666666666666)",1.3732170188553097,1.4431741503394904,0.2393225774935157,1.050943973547965,0.0699571314841807,"(18, 5, 0, 17)","(0.782608695652174, 0.029411764705882353)",2.656099868917074,2.7555517921601838,0.5542380744053605,1.037442840311444,0.0994519232431092,-1.0220372356252092,0.03675887792928735,0.4151031757476473,0.04968878271744946,1.0587961135544965,1.4371404113728565,1.0717260183426587,0.37834429781836,0.012929904788162111,0.36541439303019785
44,46,"(11, 8, 3, 18)","(0.5789473684210527, 0.14285714285714285)",1.187319598425678,-0.2244036217947376,0.4341845995444372,-0.1890001833476721,-1.4117232202204155,"(19, 4, 4, 13)","(0.8260869565217391, 0.23529411764705882)",1.5616363092149583,2.280137667464115,-0.1086460164472799,1.4600951924653638,0.7185013582491566,"(13, 5, 2, 20)","(0.7222222222222222, 0.09090909090909091)",1.7884175046713462,1.4966430819172665,0.3728609691345793,0.8368532951662769,-0.2917744227540797,"(18, 2, 0, 20)","(0.9, 0.025)",3.1605135142591405,1.5819477113155618,0.339206209497727,0.500535025140175,-1.5785658029435787,,-0.6920777023753187,0.37850163391353897,-0.17810649844730994,,,,1.0705793362888576,0.5139712039280088,0.5566081323608489
45,47,"(21, 5, 9, 5)","(0.8076923076923077, 0.6428571428571429)",0.4877698214933386,1.4185059091714658,-0.617765065044728,2.908146110451481,0.9307360876781272,"(16, 8, 8, 8)","(0.6666666666666666, 0.5)",0.4124631294414044,1.3290197546003863,-0.2153636496477287,3.222154078111824,0.916556625158982,"(19, 5, 8, 8)","(0.7916666666666666, 0.5)",0.7721932141886845,1.7592244154645322,-0.4061089007499564,2.278217916370692,0.9870312012758478,"(17, 2, 6, 15)","(0.8947368421052632, 0.2857142857142857)",1.6878684865787816,2.2516808583706696,-0.3430853491661782,1.334038093770389,0.5638123717918879,1.0675158027183824,0.2882105031354827,1.1700501042544365,0.8233935217187035,0.7793052995828997,0.10253430153605403,0.24412228099967892,0.8818396011189538,0.5351830185832208,0.34665658253573295
46,48,"(10, 9, 4, 17)","(0.5263157894736842, 0.19047619047619047)",0.8882012688724504,1.5208013603448234,0.4050655184355001,1.7122260614144844,0.632600091472373,"(17, 6, 3, 14)","(0.7391304347826086, 0.17647058823529413)",1.4719287303605042,1.1936813070744097,0.1441163008640829,0.8109640653471406,-0.2782474232860945,"(5, 9, 4, 22)","(0.35714285714285715, 0.15384615384615385)",0.6267267390139062,0.8741875504241177,0.6930912947933855,1.3948464234980098,0.2474608114102114,"(19, 2, 5, 14)","(0.9047619047619048, 0.2631578947368421)",1.805174176264681,3.3090519860343006,-0.337765858003038,1.8330929112233856,1.50387780976962,0.5377943142210887,0.6060046556381027,-0.2095315349148109,0.33278431853047474,0.06821034141701399,0.7473258491358996,0.20500999569061396,0.8155361905529136,0.27322033710762794,0.5423158534452857
47,49,"(14, 7, 7, 12)","(0.6666666666666666, 0.3684210526315789)",0.7286226861517116,0.284882118563289,-0.0473445794618171,0.3909871652060689,-0.4437405675884225,"(9, 11, 11, 9)","(0.45, 0.55)",-0.2392962260796839,0.797381749367004,-6.938893903907227e-17,-3.332195256190466,1.036677975446688,"(17, 4, 3, 16)","(0.8095238095238095, 0.15789473684210525)",1.7600837820027162,1.6482061351521555,0.0635025592078464,0.93643618105312,-0.1118776468505606,"(13, 3, 7, 17)","(0.8125, 0.2916666666666667)",1.3451926010404218,1.944246068089576,-0.169312138160389,1.4453291421509635,0.5990534670491543,-0.9390805450954679,0.36833707566173085,,-0.06567390565270737,1.3074176207571988,,0.8734066394427605,,0.4340109813144382,
48,50,"(14, 5, 7, 14)","(0.7368421052631579, 0.3333333333333333)",1.0077434482298142,0.969152796158804,-0.1014563507421217,0.961705876491881,-0.0385906520710102,"(16, 3, 9, 12)","(0.8421052631578947, 0.42857142857142855)",1.1063363807109925,2.541632815519258,-0.4115677989349143,2.297341802938692,1.4352964348082655,"(21, 4, 0, 15)","(0.84, 0.03333333333333333)",2.804807642417426,1.031877200497662,0.4197283763030808,0.3678958887919674,-1.772930441919765,"(15, 1, 2, 22)","(0.9375, 0.08333333333333333)",2.633253805475262,2.227197243129297,-0.0755632086259541,0.845796648427257,-0.4060565623459653,-0.039046616757382094,-0.16747631655829545,0.8317527167023382,-0.9999552917314349,0.12842969980091334,0.8707993334597203,0.9609086749740529,0.9992290332606336,0.8324789751731395,1.8317080084337731
49,51,"(14, 10, 4, 12)","(0.5833333333333334, 0.25)",0.8307976967740393,0.5810940785220365,0.2320306779740784,0.6994411284220048,-0.2497036182520027,"(19, 3, 2, 16)","(0.8636363636363636, 0.1111111111111111)",2.146112653977561,1.0620170892277725,0.0619183933769182,0.4948561704155892,-1.0840955647497883,"(19, 1, 2, 18)","(0.95, 0.1)",2.6449949102973846,2.310279372654898,-0.1816510307034359,0.8734532394223573,-0.3347155376424866,"(14, 0, 0, 26)","(0.9642857142857143, 0.019230769230769232)",3.919270201847744,4.270691530180942,0.1335793700779304,1.089664991244421,0.3514213283331981,-0.3574736507887098,0.0858703015179525,-0.7034881234525737,-0.13530068327098063,0.4433439523066623,0.3460144726638639,0.22217296751772916,0.7893584249705262,0.22117098478893313,0.5681874401815931
50,52,"(11, 4, 6, 19)","(0.7333333333333333, 0.24)",1.253621912451638,-0.4748660500531554,0.0416884198149998,-0.3787952694002345,-1.7284879625047935,"(12, 4, 11, 13)","(0.75, 0.4583333333333333)",0.7293379381436608,0.8468501970820184,-0.2849281472910031,1.1611218240442207,0.1175122589383576,"(15, 3, 4, 18)","(0.8333333333333334, 0.18181818181818182)",1.7566892278884136,1.1028507208245126,-0.0294818487821579,0.6278006965125915,-0.653838507063901,"(17, 7, 8, 8)","(0.7083333333333334, 0.5)",0.5244005127080394,-0.6482435596745649,-0.274261141349049,-1.2361611858977628,-1.1726440723826044,,,0.14938662748160528,-0.4655325251250881,,,,,,0.6149191526066934
51,53,"(12, 8, 9, 11)","(0.6, 0.45)",0.3606885069258687,0.7614474942397695,-0.0638428781403628,2.111094419751688,0.4007589873139008,"(15, 12, 6, 7)","(0.5555555555555556, 0.46153846153846156)",0.2243321450846815,0.4603046124209507,-0.0215758417961115,2.05188878413833,0.2359724673362691,"(11, 10, 7, 12)","(0.5238095238095238, 0.3684210526315789)",0.3756390383227489,0.2068750251629614,0.1381605202932501,0.5507282365716591,-0.1687640131597875,"(16, 2, 4, 18)","(0.8888888888888888, 0.18181818181818182)",1.9762127012837396,1.9302556327957467,-0.1560912401549822,0.9767448774830062,-0.0459570684879926,0.7472064953655542,-0.023529789511176423,0.7187607270767201,-0.5965138100647391,0.7707362848767306,0.02844576828883405,1.3437203054302933,0.7422905165878966,0.5729840205535627,1.3152745371414594
52,54,"(14, 10, 2, 14)","(0.5833333333333334, 0.125)",1.251024877105822,0.666920054738102,0.4699604930640415,0.5330989550591395,-0.5841048223677199,"(18, 4, 6, 12)","(0.8181818181818182, 0.3333333333333333)",1.2639785720925418,2.218053693384591,-0.2388652846209638,1.7548190628837628,0.9540751212920492,"(17, 4, 1, 18)","(0.8095238095238095, 0.05263157894736842)",2.265025961867692,3.7505839797842486,0.3718567046957145,1.6558679869133142,1.4855580179165564,"(14, 2, 1, 23)","(0.875, 0.041666666666666664)",2.603904992560825,3.718822561973546,0.2906575078731186,1.4281713705369292,1.1149175694127211,-0.6290482152770094,0.3563948640958852,0.5623657535309275,0.5043253347379,0.9854430793728945,1.1914139688079368,1.1333735500149094,0.20597088943504233,0.14793047064201476,0.05804041879302757
53,55,"(13, 7, 4, 16)","(0.65, 0.2)",1.1577449645439444,0.460713376683955,0.2281503835826732,0.3979402984192101,-0.6970315878599893,"(16, 3, 4, 17)","(0.8421052631578947, 0.19047619047619047)",1.7600837820027162,2.8262709216246185,-0.0635025592078464,1.605759311303203,1.0661871396219025,"(16, 4, 0, 20)","(0.8, 0.025)",2.772391004390654,2.0572358341777868,0.5591713754835701,0.7420439003444063,-0.7151551702128671,"(16, 0, 4, 20)","(0.96875, 0.16666666666666666)",2.804875048176245,2.6487298336090377,-0.4476551506599752,0.9443307769917472,-0.1561452145672071,-0.9214532889212543,-0.05727877485648934,0.47359673586428497,-0.2983468726802848,0.864174514064765,1.3950500247855393,0.6231064162409695,0.5308755107207743,0.24106809782379546,0.7719436085445698
54,56,"(15, 8, 4, 13)","(0.6521739130434783, 0.23529411764705882)",1.0485851603938048,-0.9648244111202398,0.1651630128964357,-0.9201202225271736,-2.0134095715140443,"(20, 7, 2, 11)","(0.7407407407407407, 0.15384615384615385)",1.5401297458771548,1.4874388994725334,0.1872227417551097,0.9657880470488464,-0.0526908464046214,"(22, 2, 1, 15)","(0.9166666666666666, 0.0625)",2.633253805475261,2.986841838973129,0.0755632086259541,1.134277992027453,0.3535880334978674,"(19, 0, 0, 21)","(0.9736842105263158, 0.023809523809523808)",3.9603875536460342,3.455345613368666,0.0214104428972246,0.872476636835096,-0.5050419402773687,,-0.13641940253043783,-0.034810881837084036,0.1259963181443058,,,,0.1016085206933538,0.2624157206747436,0.16080719998138984
55,57,"(11, 10, 5, 14)","(0.5238095238095238, 0.2631578947368421)",0.6547598004008524,0.7255850839173488,0.2869614504971891,1.1081698715668498,0.0708252835164964,"(10, 7, 9, 14)","(0.5882352941176471, 0.391304347826087)",0.4745753710738493,0.9845944214342623,0.0264566160837965,2.074685037292103,0.5100190503604132,"(20, 5, 2, 13)","(0.8, 0.13333333333333333)",1.8110846985315316,2.1657378614123304,0.1345751915319355,1.1958236206006043,0.3546531628807989,"(10, 4, 0, 26)","(0.7142857142857143, 0.019230769230769232)",2.6097560787398697,2.4564688221211157,0.7519765044810942,0.9412637610589378,-0.1532872566187544,0.10270989026224217,-0.06053187999196935,0.7298093529046886,0.1788351702388089,0.16324177025421152,0.6270994626424464,0.07612527997656673,0.7903412328966579,0.23936705023077826,0.5509741826658797
56,58,"(12, 13, 3, 12)","(0.48, 0.2)",0.7281986875920046,-0.3490788842955637,0.4458874085188239,-0.4793731302234175,-1.0772775718875682,"(14, 7, 8, 11)","(0.6666666666666666, 0.42105263157894735)",0.599101748460129,0.9239924990797892,-0.1157629872530952,1.5422964487330018,0.3248907506196601,"(16, 3, 2, 19)","(0.8421052631578947, 0.09523809523809523)",2.142003341295684,3.015611590129696,0.1530118745616216,1.407846352053574,0.8736082488340116,"(18, 0, 3, 19)","(0.9722222222222222, 0.13636363636363635)",2.9650857837678304,2.3978488231525006,-0.4088511314810217,0.8086945869422626,-0.5672369606153298,,-0.21233395243279501,0.43327250616616547,0.3420611268193385,,,,0.6456064585989605,0.5543950792521335,0.09121137934682699
57,59,"(14, 4, 5, 17)","(0.7777777777777778, 0.22727272727272727)",1.425600003587014,0.534455894621866,-0.0084255395115424,0.3748989150372463,-0.891144108965148,"(16, 7, 4, 13)","(0.6956521739130435, 0.23529411764705882)",1.163266161310751,1.5505381532643665,0.1047930350555069,1.3329177834221906,0.3872719919536156,"(15, 2, 2, 21)","(0.8823529411764706, 0.08695652173913043)",2.3434864691398563,2.290973101077803,0.0864529755913938,0.9775917767166252,-0.052513368062053,"(20, 1, 0, 19)","(0.9523809523809523, 0.02631578947368421)",3.4494340268679946,3.832990180021333,0.1347701584528748,1.1111939379520757,0.3835561531533384,-0.9810988492502031,0.1054350570364168,0.2873703614415944,-0.02266310230576453,1.08653390628662,1.2684692106917974,0.9584357469444386,0.18193530440517758,0.12809815934218133,0.3100334637473589
58,60,"(16, 2, 10, 12)","(0.8888888888888888, 0.45454545454545453)",1.2281588627539928,1.093503804844714,-0.5532275272629606,0.8903602278231891,-0.1346550579092789,"(13, 9, 6, 12)","(0.5909090909090909, 0.3333333333333333)",0.6264471676899432,1.752274508553752,0.1004215908581126,2.7971624726397213,1.1258273408638086,"(10, 7, 4, 19)","(0.5882352941176471, 0.17391304347826086)",1.097574953266801,1.7009841359400226,0.3579032429682682,1.5497658095032558,0.6034091826732213,"(20, 2, 1, 17)","(0.9090909090909091, 0.05555555555555555)",2.645682140874855,2.039170333215561,0.1290205409520571,0.7707540908679463,-0.6065118076592944,-0.11612914778215017,-0.2603859045842329,1.0286055007128632,0.43810382887275345,0.14425675680208272,1.1447346484950134,0.5542329766549037,1.288991405297096,0.6984897334569864,0.5905016718401097
