Subject,VP_scores,VP_rates,VP_dprime,VP_metad,VP_criterion,VP_mratio,VP_mdiff,SM_scores,SM_rates,SM_dprime,SM_metad,SM_criterion,SM_mratio,SM_mdiff,EM_scores,EM_rates,EM_dprime,EM_metad,EM_criterion,EM_mratio,EM_mdiff,EF_scores,EF_rates,EF_dprime,EF_metad,EF_criterion,EF_mratio,EF_mdiff
11,"(9, 2, 10, 19)","(0.8181818181818182, 0.3448275862068966)",1.1975382679074813,0.2050042191286376,-0.254567400593917,0.1711880318337148,-0.9925340487788437,"(12, 7, 7, 14)","(0.631578947368421, 0.3333333333333333)",0.728622686151713,1.093850786486608,0.04734457946181725,1.5012582057578807,0.36522810033489506,"(15, 2, 10, 13)","(0.8823529411764706, 0.43478260869565216)",1.2426355926869295,0.5669335594768383,-0.5113103278382437,0.4562347665021953,-0.6757020332100911,"(19, 2, 0, 19)","(0.9047619047619048, 0.02631578947368421)",3.1673780347622573,4.280059490790923,0.31437989703352587,1.3512941757557473,1.1126814560286657
12,"(16, 1, 12, 11)","(0.9411764705882353, 0.5217391304347826)",1.3307489467246976,0.8713476267356013,-0.8096226931049498,0.6547798733038289,-0.4594013199890963,"(11, 6, 6, 17)","(0.6470588235294118, 0.2608695652173913)",0.9657850280258637,2.314883460969106,0.13163747304527548,2.3968930908992236,1.3490984329432423,"(17, 7, 7, 9)","(0.7083333333333334, 0.4375)",0.672387622433879,1.5787228803894897,-0.1956057990439637,2.347935666446236,0.9063352579556108,"(19, 0, 2, 19)","(0.9736842105263158, 0.09523809523809523)",3.167378034762257,3.5288258802853987,-0.3143798970335263,1.114115789639323,0.3614478455231418
13,"(14, 13, 4, 9)","(0.5185185185185185, 0.3076923076923077)",0.508483928152694,0.46550642534264697,0.22798324930141425,0.9154791323175484,-0.042977502810047086,"(20, 1, 4, 15)","(0.9523809523809523, 0.21052631578947367)",2.2448850686884096,2.579479330736775,-0.4318974067933894,1.149047390761904,0.3345942620483653,"(18, 5, 3, 14)","(0.782608695652174, 0.17647058823529413)",1.6032281640356885,2.3664922910093833,0.07393284006228096,1.4760795400776805,0.7632641269736948,"(17, 2, 4, 17)","(0.8947368421052632, 0.19047619047619047)",1.9758438713052446,1.3712369666413287,-0.18798833550918936,0.6940006680464524,-0.604606904663916
14,"(15, 7, 6, 12)","(0.6818181818181818, 0.3333333333333333)",0.8574684644867225,-0.015203896593468918,-0.021030910848404832,-0.017731143736661983,-0.8726723610801914,"(13, 5, 5, 17)","(0.7222222222222222, 0.22727272727272727)",1.2640254461116784,1.1462094804706309,0.07920139845676194,0.9067930428113878,-0.11781596564104757,"(9, 8, 6, 17)","(0.5294117647058824, 0.2608695652173913)",0.6799795305047894,1.2921075385070806,0.28343780805541613,1.9002153455235218,0.6121280080022912,"(20, 0, 1, 19)","(0.975, 0.05)",3.4459861893328023,3.438204367874126,-0.1575551787942906,0.9977417723022903,-0.00778182145867623
15,"(18, 3, 7, 12)","(0.8571428571428571, 0.3684210526315789)",1.3168405361172608,1.367959487289894,-0.36576619175315905,1.038819393670367,0.0511189511726331,"(17, 9, 3, 11)","(0.6538461538461539, 0.21428571428571427)",1.1082389326452753,0.6662175258617727,0.19795665596444365,0.6011497216322894,-0.44202140678350255,"(12, 7, 7, 14)","(0.631578947368421, 0.3333333333333333)",0.7286226861517124,1.5124053024109463,0.04734457946181725,2.0757043819193357,0.7837826162592338,"(14, 3, 3, 20)","(0.8235294117647058, 0.13043478260869565)",1.9161065719442263,5.16518081025167,0.09771936996068425,2.695664680597952,3.2490742383074434
16,"(15, 7, 3, 15)","(0.6818181818181818, 0.16666666666666666)",1.3501791202825926,-0.40462226753898556,0.2473162225547169,-0.2996804360700661,-1.754801387821578,"(17, 5, 5, 13)","(0.7727272727272727, 0.2777777777777778)",1.264025446111678,1.1322300549336426,-0.07920139845676194,0.8957335933517345,-0.1317953911780354,"(19, 0, 1, 20)","(0.9736842105263158, 0.047619047619047616)",3.4494340268679955,1.1458624512565165,-0.1347701584528751,0.3321885394332161,-2.303571575611479,"(16, 4, 1, 19)","(0.8, 0.05)",2.256872400428898,2.043269922819683,0.4016161966892793,0.905354650281238,-0.21360247760921514
17,"(13, 7, 8, 12)","(0.65, 0.4)",0.6071467506865964,1.1152685810599392,-0.065986681635884,1.8369011771844772,0.5081218303733428,"(13, 2, 5, 20)","(0.8666666666666667, 0.2)",1.8110846985315328,1.2639288513703006,-0.1345751915319356,0.6978850036086782,-0.5471558471612321,"(15, 2, 6, 17)","(0.8823529411764706, 0.2608695652173913)",1.6956195182630918,1.4516031554439603,-0.2730822714183568,0.856090142752609,-0.24401636281913142,"(20, 1, 2, 17)","(0.9523809523809523, 0.10526315789473684)",2.6398194227039493,2.707890287205205,-0.20813583684092973,1.0257861821592065,0.06807086450125555
18,"(10, 9, 5, 16)","(0.5263157894736842, 0.23809523809523808)",0.7371965281392951,0.6353463539048778,0.3232156100068242,0.861841218254934,-0.10185017423441733,"(10, 10, 7, 13)","(0.5, 0.35)",0.3661063568005692,0.6657541246628265,0.19266023320378386,1.8184719065817418,0.2996477678622573,"(17, 7, 8, 8)","(0.7083333333333334, 0.5)",0.5244005127080407,0.252322791955055,-0.27426114134904905,0.48116427394786976,-0.27207772075298564,"(19, 2, 5, 14)","(0.9047619047619048, 0.2631578947368421)",1.8051741762646807,1.745245026916381,-0.337765858003038,0.9668014587532452,-0.059929149348299626
19,"(14, 5, 6, 15)","(0.7368421052631579, 0.2857142857142857)",1.1352792322452507,0.16306619174821207,-0.03384558942341892,0.14363531641965718,-0.9722130404970386,"(10, 9, 6, 15)","(0.5263157894736842, 0.2857142857142857)",0.6002258841459874,0.9871954548769195,0.24996850477851126,1.6447065695634229,0.3869695707309321,"(18, 0, 1, 21)","(0.9722222222222222, 0.045454545454545456)",3.4503210969205105,3.675344434557112,-0.1119420977353296,1.0652180858869744,0.22502333763660154,"(17, 5, 1, 17)","(0.7727272727272727, 0.05555555555555555)",2.1212900823151877,3.0289581229150375,0.42268011162987423,1.4278849216177054,0.9076680405998498
20,"(13, 7, 8, 12)","(0.65, 0.4)",0.6071467506865966,0.6698340057586777,-0.065986681635884,1.1032489344646754,0.06268725507208106,"(16, 1, 3, 20)","(0.9411764705882353, 0.13043478260869565)",2.4374665788706915,1.861365071235606,-0.22019411989657967,0.7636474228491779,-0.5761015076350855,"(13, 2, 1, 24)","(0.8666666666666667, 0.04)",2.584435134466625,2.341651958496638,0.31995722730769227,0.9060594817288412,-0.24278317596998678,"(25, 0, 1, 14)","(0.98, 0.06666666666666667)",3.3879127281985877,3.848167939899227,-0.2763314822938988,1.1358521451481913,0.4602552117006393
21,"(20, 3, 9, 8)","(0.8695652173913043, 0.5294117647058824)",0.9847875314515971,0.7573079865106573,-0.5990647526884556,0.7690064732992402,-0.2274795449409398,"(11, 3, 9, 17)","(0.7857142857142857, 0.34615384615384615)",1.1082389326452768,1.465243643382582,-0.19795665596444365,1.3221369509959044,0.3570047107373051,"(16, 9, 3, 12)","(0.64, 0.2)",1.120524224030942,0.6529612058646317,0.2415812201608602,0.5827283264931904,-0.4675630181663104,"(25, 2, 4, 9)","(0.9259259259259259, 0.3076923076923077)",1.8088743856338172,3.935630121777504,-0.4718506847724098,2.1757343423260904,2.1267557361436866
22,"(12, 6, 7, 15)","(0.6666666666666666, 0.3181818181818182)",0.8574684644867236,0.6278015828082412,0.02103091084840497,0.7321570516112683,-0.22966688167848248,"(14, 9, 6, 11)","(0.6086956521739131, 0.35294117647058826)",0.6196373946654539,1.5899819317870834,0.050735440360296896,2.5659876977656015,0.9703445371216295,"(20, 1, 1, 18)","(0.9523809523809523, 0.05263157894736842)",2.929001513266397,2.123542111708667,-0.024267467654404573,0.7250054675938051,-0.8054594015577301,"(17, 0, 5, 18)","(0.9705882352941176, 0.21739130434782608)",2.656099868917073,2.8980405241088243,-0.5542380744053605,1.09108868910505,0.24194065519175112
23,"(12, 6, 9, 13)","(0.6666666666666666, 0.4090909090909091)",0.6264471676899438,0.1779746100402124,-0.1004215908581127,0.28410154793500453,-0.4484725576497314,"(16, 2, 5, 17)","(0.8888888888888888, 0.22727272727272727)",1.8280608844715833,2.3440767320353877,-0.23639087704202372,1.2822749788845043,0.5160158475638044,"(13, 7, 3, 17)","(0.65, 0.15)",1.3335279229022707,0.9864194655342462,0.325556461543111,0.7397066447528277,-0.34710845736802454,"(15, 0, 2, 23)","(0.9666666666666667, 0.08)",3.166514539525139,1.9862323229451961,-0.21442153775314088,0.627261393608841,-1.180282216579943
24,"(15, 5, 4, 16)","(0.75, 0.2)",1.4291227687057515,0.7670965459878567,0.08356574168841624,0.5367604258957809,-0.6620262227178948,"(16, 7, 7, 10)","(0.6956521739130435, 0.4117647058823529)",0.6992048053625947,0.8645921210786695,-0.14446419146548128,1.2365362973017726,0.1653873157160748,"(18, 7, 6, 9)","(0.72, 0.4)",0.7950868721683847,1.6718627674049524,-0.16474720206770824,2.102742261163737,0.8767758952365677,"(18, 1, 0, 21)","(0.9473684210526315, 0.023809523809523808)",3.439955040044437,1.520033754065894,0.1804480690045046,0.4418760525562736,-1.919921285978543
25,"(13, 5, 8, 14)","(0.7222222222222222, 0.36363636363636365)",0.8879280408999506,1.1050089168698871,-0.1203500511663668,1.244480257375267,0.21708087596993653,"(21, 3, 4, 12)","(0.875, 0.25)",1.7092235584471456,0.9567813450135485,-0.23792981508996308,0.5597754256808853,-0.7524422134335971,"(16, 1, 2, 21)","(0.9411764705882353, 0.08695652173913043)",2.6411556881637357,3.2586702279977304,-0.10249454371159616,1.2338046721749,0.6175145398339947,"(20, 1, 1, 18)","(0.9523809523809523, 0.05263157894736842)",2.929001513266397,5.004187938835534,-0.024267467654404573,1.7084961944095778,2.075186425569137
26,"(9, 11, 3, 17)","(0.45, 0.15)",0.847773453061859,0.8701116857363435,0.5810473681744319,1.0263492948426336,0.022338232674484426,"(15, 6, 2, 17)","(0.7142857142857143, 0.10526315789473684)",1.6878684865787825,2.1052524655065286,0.3430853491661782,1.2472846565041098,0.41738397892774604,"(11, 1, 2, 26)","(0.9166666666666666, 0.07142857142857142)",2.5628684504772536,4.076125780355706,0.04111983279244247,1.5904545469731992,1.513257329878452,"(21, 0, 2, 17)","(0.9761904761904762, 0.10526315789473684)",3.150772949481989,2.3935770691901515,-0.36431643819102966,0.7596793255393645,-0.7571958802918375
27,"(9, 8, 3, 20)","(0.5294117647058824, 0.13043478260869565)",1.1241573720885099,1.410448988718124,0.5252734788801833,1.2546721871313522,0.2862916166296141,"(20, 8, 4, 8)","(0.7142857142857143, 0.3333333333333333)",0.9400662107500977,2.0239183625210937,-0.06761076131870278,2.1529529934983715,1.083852151770996,"(21, 0, 3, 16)","(0.9761904761904762, 0.15789473684210525)",2.935012860179461,2.965967152528089,-0.4888022144923726,1.0105465610623372,0.0309542923486279,"(21, 2, 2, 15)","(0.9130434782608695, 0.11764705882352941)",2.3434864691398554,2.290421612110644,-0.08645297559139353,0.9773564482970163,-0.053064857029211154
28,"(9, 7, 7, 17)","(0.5625, 0.2916666666666667)",0.6723876224338807,1.4726521565974722,0.19560579904396358,2.1901833220350295,0.8002645341635914,"(15, 10, 6, 9)","(0.6, 0.4)",0.4806062871394179,1.4947782958494622,-0.0,3.1101929705215148,1.0141720087100443,"(23, 2, 4, 11)","(0.92, 0.26666666666666666)",1.8829148343590423,2.693835445765695,-0.39107291854977255,1.4306730164366122,0.8109206114066527,"(21, 2, 3, 14)","(0.9130434782608695, 0.17647058823529413)",2.1197956812372687,2.135798378970704,-0.21541894614566742,1.0075491698917394,0.016002697733435323
29,"(13, 10, 3, 14)","(0.5652173913043478, 0.17647058823529413)",1.0189448047843424,0.702317268243545,0.3823443572839699,0.6892593837722045,-0.31662753654079734,"(14, 4, 5, 17)","(0.7777777777777778, 0.22727272727272727)",1.4256000035870153,0.8578470268244562,-0.008425539511542457,0.6017445459217097,-0.5677529767625591,"(12, 6, 12, 10)","(0.6666666666666666, 0.5454545454545454)",0.2975237701799317,0.42741014331774785,-0.27245629680844285,1.436557970004432,0.12988637313781615,"(17, 2, 2, 19)","(0.8947368421052632, 0.09523809523809523)",2.3577634305982107,4.340311957150464,0.028526098260278743,1.8408598169025132,1.9825485265522529
30,"(11, 8, 9, 12)","(0.5789473684210527, 0.42857142857142855)",0.3608655159103047,0.903784601416641,-0.009594477498280948,2.504491456150335,0.5429190855063363,"(13, 5, 4, 18)","(0.7222222222222222, 0.18181818181818182)",1.4121772629238325,0.19746981098803443,0.1595010353438034,0.13983358617400796,-1.214707451935798,"(19, 6, 4, 11)","(0.76, 0.26666666666666666)",1.2536219124516366,0.2669337792235891,-0.04168841981499982,0.21293005217303673,-0.9866881332280475,"(22, 2, 2, 14)","(0.9166666666666666, 0.125)",2.330682963508571,2.2675067025353424,-0.1163223733623151,0.9728936702407074,-0.0631762609732287
31,"(17, 8, 6, 9)","(0.68, 0.4)",0.6856275926347213,0.6819302204909028,-0.10717584798935434,0.9946073171740212,-0.0036973721438184892,"(12, 7, 7, 14)","(0.631578947368421, 0.3333333333333333)",0.7286226861517127,1.3911690047915322,0.04734457946181725,1.9093133266809443,0.6625463186398195,"(15, 7, 6, 12)","(0.6818181818181818, 0.3333333333333333)",0.8574684644867223,0.13476654190602816,-0.021030910848404832,0.1571679280201855,-0.7227019225806941,"(18, 2, 3, 17)","(0.9, 0.15)",2.147182683713563,2.5682669424316136,-0.12255908802540527,1.1961101223067723,0.42108425871805055
32,"(15, 5, 8, 12)","(0.75, 0.4)",0.8785245548484032,0.17228277135618125,-0.210571323530141,0.19610467391649639,-0.7062417834922219,"(11, 8, 10, 11)","(0.5789473684210527, 0.47619047619047616)",0.2461181006311675,0.010399103557469059,-0.06974211250197206,0.042252493948233216,-0.23571899707369845,"(15, 5, 2, 18)","(0.75, 0.1)",1.8172452785742388,1.094581310472525,0.30353090767425933,0.6023299789950776,-0.7226639681017137,"(16, 1, 3, 20)","(0.9411764705882353, 0.13043478260869565)",2.437466578870692,3.172060209574466,-0.22019411989657967,1.3013758781645,0.7345936307037739
33,"(11, 8, 2, 19)","(0.5789473684210527, 0.09523809523809523)",1.3965324764949951,0.30276960602227787,0.554985195998255,0.21680097750549013,-1.0937628704727174,"(10, 4, 10, 16)","(0.7142857142857143, 0.38461538461538464)",0.8066166597705493,1.170763301388234,-0.13628379490583492,1.4514494428137277,0.3641466416176846,"(16, 4, 8, 12)","(0.8, 0.4)",1.0326790016294016,2.1858239647105844,-0.2941370652185573,2.1166538307273655,1.1531449630811828,"(16, 0, 4, 20)","(0.96875, 0.16666666666666666)",2.8048750481762443,0.8267877048399547,-0.44765515065997524,0.29476810575841506,-1.9780873433362895
34,"(15, 4, 9, 12)","(0.7894736842105263, 0.42857142857142855)",0.927162115997981,0.8386159674188911,-0.3122920052837976,0.9044976632983106,-0.08854614857908993,"(11, 6, 10, 13)","(0.6470588235294118, 0.43478260869565216)",0.5128011024497025,1.7949592259366591,-0.10659058337461148,3.5003029778250445,1.2821581234869566,"(7, 12, 3, 18)","(0.3684210526315789, 0.14285714285714285)",0.6795618081885113,0.8497143702970767,0.7018043321249823,1.2503857045205886,0.17015256210856544,"(18, 4, 2, 16)","(0.8181818181818182, 0.1111111111111111)",1.9762127012837383,1.5894924304589733,0.15609124015498238,0.8043124251890733,-0.386720270824765
36,"(11, 5, 5, 19)","(0.6875, 0.20833333333333334)",1.23004514520118,1.179314673141813,0.16172069519262167,0.9587572275234907,-0.05073047205936709,"(10, 4, 9, 17)","(0.7142857142857143, 0.34615384615384615)",0.9047261544716725,1.971182778782867,-0.08511176305918791,2.1787617933229386,1.0664566243111946,"(20, 1, 4, 15)","(0.9523809523809523, 0.21052631578947367)",2.244885068688409,3.4503269795660465,-0.4318974067933894,1.5369726618485309,1.2054419108776373,"(21, 1, 0, 18)","(0.9545454545454546, 0.027777777777777776)",3.4503210969205105,4.341590145629825,0.11194209773532937,1.2583148129328579,0.8912690487093142
37,"(11, 11, 3, 15)","(0.5, 0.16666666666666666)",0.8994349076672336,1.7456722369469333,0.4837107830508505,1.940854443235357,0.8462373292796997,"(14, 5, 10, 11)","(0.7368421052631579, 0.47619047619047616)",0.6547598004008534,1.9259861645142757,-0.286961450497189,2.941515596002014,1.2712263641134225,"(17, 5, 1, 17)","(0.7727272727272727, 0.05555555555555555)",2.1212900823151895,2.9056116656190345,0.42268011162987423,1.3697380145424671,0.784321583303845,"(19, 3, 3, 15)","(0.8636363636363636, 0.16666666666666666)",1.9265891805822333,2.2014469548113906,-0.06469099799590622,1.1426654820858553,0.27485777422915736
38,"(11, 8, 4, 17)","(0.5789473684210527, 0.19047619047619047)",1.0146129172020286,1.2642483341475774,0.3384707622287869,1.246040054007948,0.2496354169455488,"(17, 8, 6, 9)","(0.68, 0.4)",0.685627592634722,1.058867753775205,-0.10717584798935434,1.5443773925524202,0.373240161140483,"(17, 2, 4, 17)","(0.8947368421052632, 0.19047619047619047)",1.975843871305245,1.4781380132836763,-0.18798833550918936,0.7481046628989042,-0.49770585802156875,"(23, 0, 0, 17)","(0.9782608695652174, 0.029411764705882353)",3.951339956756945,2.8764549009354736,-0.06478812012485613,0.7279694818504856,-1.0748850558214715
39,"(12, 8, 8, 12)","(0.6, 0.4)",0.48208078777205354,0.46416908069641827,-0.0,0.9628450095295965,-0.017911707075635275,"(13, 7, 5, 15)","(0.65, 0.25)",1.0035905177629467,1.8948552127345024,0.144584641894257,1.8880760421673066,0.8912646949715557,"(11, 2, 3, 24)","(0.8461538461538461, 0.1111111111111111)",2.0711723567443876,2.610818153319766,0.10028205803057433,1.2605508879153018,0.5396457965753783,"(20, 0, 1, 19)","(0.975, 0.05)",3.4459861893328023,1.4116855260944128,-0.1575551787942906,0.4096608194380888,-2.0343006632383895
40,"(11, 4, 7, 18)","(0.7333333333333333, 0.28)",1.1370169250951547,0.021908199391849882,-0.02004210796943573,0.019268138326099613,-1.1151087257033048,"(14, 6, 7, 13)","(0.7, 0.35)",0.863306927482123,0.9206541604490579,-0.06954002315023647,1.0664273981145858,0.05734723296693489,"(14, 4, 0, 22)","(0.7777777777777778, 0.022727272727272728)",2.7355837007611328,1.25530465617944,0.6178569476597966,0.4588800027687588,-1.4802790445816927,"(11, 2, 7, 20)","(0.8461538461538461, 0.25925925925925924)",1.540129745877155,3.069471808525116,-0.18722274175510967,1.9929956010147376,1.5293420626479608
41,"(13, 9, 4, 14)","(0.5909090909090909, 0.2222222222222222)",0.9362204159965717,1.1910710280354144,0.26741277810357744,1.2722121924328724,0.25485061203884274,"(20, 5, 4, 11)","(0.8, 0.26666666666666666)",1.3802266915375045,2.1448733591553477,-0.10934775518141326,1.5540007828468123,0.7646466676178432,"(16, 7, 1, 16)","(0.6956521739130435, 0.058823529411764705)",1.871770538215308,2.1921944376876947,0.5263951287452346,1.1711875964122738,0.3204238994723867,"(17, 0, 4, 19)","(0.9705882352941176, 0.17391304347826086)",2.801652384074434,1.9909772595029156,-0.4753478217282634,0.7106439295682514,-0.8106751245715182
42,"(14, 6, 6, 14)","(0.7, 0.3)",0.9944011413631075,0.04837521429626654,1.1102230246251565e-16,0.04864758524910244,-0.946025927066841,"(12, 6, 11, 11)","(0.6666666666666666, 0.5)",0.40672425187136424,0.6120290134179457,-0.21536364964772872,1.5047762964759568,0.20530476154658145,"(9, 7, 9, 15)","(0.5625, 0.375)",0.4534678978252372,1.7038969965635749,0.08066433967710222,3.7574809699544436,1.2504290987383375,"(17, 4, 5, 14)","(0.8095238095238095, 0.2631578947368421)",1.423254616971715,1.9243261906410134,-0.12125142423356988,1.3520603886994145,0.5010715736692983
43,"(14, 7, 5, 14)","(0.6666666666666666, 0.2631578947368421)",1.0077434482298147,0.3576802683243567,0.10145635074212181,0.35493187175034663,-0.6500631799054579,"(9, 9, 9, 13)","(0.5, 0.4090909090909091)",0.21972291581858028,2.305951870212779,0.11494205878961603,10.494817354948747,2.0862289543941985,"(20, 3, 1, 16)","(0.8695652173913043, 0.058823529411764705)",2.4374665788706924,0.9706307734596203,0.2201941198965801,0.39821295679439644,-1.4668358054110722,"(19, 1, 0, 20)","(0.95, 0.025)",3.4459861893328023,4.170594610975032,0.15755517879429115,1.2102760666555443,0.7246084216422295
44,"(16, 7, 9, 8)","(0.6956521739130435, 0.5294117647058824)",0.41909149079621266,0.6341633532124762,-0.292863743839801,1.5131859442138955,0.21507186241626353,"(12, 1, 3, 24)","(0.9230769230769231, 0.1111111111111111)",2.3922161722193294,2.316392334471979,-0.10271826171274867,0.968303935644325,-0.07582383774735035,"(13, 7, 3, 17)","(0.65, 0.15)",1.3335279229022707,1.117889700147998,0.325556461543111,0.8382949325238268,-0.2156382227542728,"(12, 2, 0, 26)","(0.8571428571428571, 0.019230769230769232)",3.0527771321335306,2.6223146826918486,0.5011656535084552,0.8589931623535061,-0.430462449441682
45,"(13, 6, 5, 16)","(0.6842105263157895, 0.23809523809523808)",1.1282519403659617,0.40601395173144034,0.11646868952926942,0.3598610711006134,-0.7222379886345214,"(23, 4, 2, 11)","(0.8518518518518519, 0.15384615384615385)",1.912349451045709,2.896304867646864,-0.01216628104319728,1.5145269950861278,0.9839554166011548,"(11, 5, 4, 20)","(0.6875, 0.16666666666666666)",1.3732170188553097,1.4431741503394904,0.23932257749351576,1.0509439735479653,0.0699571314841807,"(18, 5, 0, 17)","(0.782608695652174, 0.029411764705882353)",2.656099868917074,2.7555517921601833,0.5542380744053605,1.037442840311444,0.09945192324310925
46,"(11, 8, 3, 18)","(0.5789473684210527, 0.14285714285714285)",1.187319598425678,-0.2244036217947376,0.4341845995444372,-0.18900018334767216,-1.4117232202204155,"(19, 4, 4, 13)","(0.8260869565217391, 0.23529411764705882)",1.5616363092149583,2.280137667464115,-0.10864601644727995,1.4600951924653638,0.7185013582491566,"(13, 5, 2, 20)","(0.7222222222222222, 0.09090909090909091)",1.7884175046713462,1.4966430819172665,0.37286096913457933,0.8368532951662769,-0.2917744227540797,"(18, 2, 0, 20)","(0.9, 0.025)",3.1605135142591405,1.5819477113155618,0.33920620949772706,0.500535025140175,-1.5785658029435787
47,"(21, 5, 9, 5)","(0.8076923076923077, 0.6428571428571429)",0.4877698214933386,1.4185059091714658,-0.617765065044728,2.908146110451481,0.9307360876781272,"(16, 8, 8, 8)","(0.6666666666666666, 0.5)",0.4124631294414044,1.3290197546003863,-0.21536364964772872,3.222154078111824,0.916556625158982,"(19, 5, 8, 8)","(0.7916666666666666, 0.5)",0.7721932141886845,1.7592244154645322,-0.4061089007499564,2.278217916370692,0.9870312012758478,"(17, 2, 6, 15)","(0.8947368421052632, 0.2857142857142857)",1.6878684865787816,2.2516808583706696,-0.3430853491661782,1.334038093770389,0.5638123717918879
48,"(10, 9, 4, 17)","(0.5263157894736842, 0.19047619047619047)",0.8882012688724504,1.5208013603448234,0.4050655184355001,1.7122260614144844,0.632600091472373,"(17, 6, 3, 14)","(0.7391304347826086, 0.17647058823529413)",1.4719287303605042,1.1936813070744097,0.14411630086408295,0.8109640653471406,-0.27824742328609453,"(5, 9, 4, 22)","(0.35714285714285715, 0.15384615384615385)",0.6267267390139062,0.8741875504241177,0.6930912947933855,1.3948464234980098,0.24746081141021148,"(19, 2, 5, 14)","(0.9047619047619048, 0.2631578947368421)",1.8051741762646807,3.3090519860343006,-0.337765858003038,1.8330929112233856,1.50387780976962
49,"(14, 7, 7, 12)","(0.6666666666666666, 0.3684210526315789)",0.7286226861517116,0.284882118563289,-0.04734457946181714,0.39098716520606897,-0.44374056758842256,"(9, 11, 11, 9)","(0.45, 0.55)",-0.2392962260796839,0.797381749367004,-6.938893903907228e-17,-3.332195256190466,1.036677975446688,"(17, 4, 3, 16)","(0.8095238095238095, 0.15789473684210525)",1.7600837820027162,1.6482061351521555,0.06350255920784642,0.9364361810531199,-0.11187764685056067,"(13, 3, 7, 17)","(0.8125, 0.2916666666666667)",1.3451926010404218,1.9442460680895761,-0.16931213816038904,1.4453291421509635,0.5990534670491543
50,"(14, 5, 7, 14)","(0.7368421052631579, 0.3333333333333333)",1.0077434482298142,0.969152796158804,-0.1014563507421217,0.961705876491881,-0.0385906520710102,"(16, 3, 9, 12)","(0.8421052631578947, 0.42857142857142855)",1.1063363807109923,2.541632815519258,-0.4115677989349143,2.297341802938692,1.4352964348082655,"(21, 4, 0, 15)","(0.84, 0.03333333333333333)",2.8048076424174266,1.031877200497662,0.4197283763030808,0.36789588879196744,-1.7729304419197647,"(15, 1, 2, 22)","(0.9375, 0.08333333333333333)",2.633253805475262,2.2271972431292966,-0.07556320862595411,0.845796648427257,-0.4060565623459653
51,"(14, 10, 4, 12)","(0.5833333333333334, 0.25)",0.8307976967740393,0.5810940785220365,0.23203067797407845,0.6994411284220048,-0.2497036182520027,"(19, 3, 2, 16)","(0.8636363636363636, 0.1111111111111111)",2.1461126539775606,1.0620170892277723,0.06191839337691829,0.49485617041558927,-1.0840955647497883,"(19, 1, 2, 18)","(0.95, 0.1)",2.6449949102973846,2.310279372654898,-0.1816510307034359,0.8734532394223573,-0.3347155376424866,"(14, 0, 0, 26)","(0.9642857142857143, 0.019230769230769232)",3.919270201847744,4.270691530180942,0.13357937007793041,1.089664991244421,0.35142132833319817
52,"(11, 4, 6, 19)","(0.7333333333333333, 0.24)",1.2536219124516381,-0.47486605005315546,0.04168841981499988,-0.3787952694002345,-1.7284879625047935,"(12, 4, 11, 13)","(0.75, 0.4583333333333333)",0.7293379381436608,0.8468501970820184,-0.28492814729100313,1.1611218240442207,0.1175122589383576,"(15, 3, 4, 18)","(0.8333333333333334, 0.18181818181818182)",1.7566892278884136,1.1028507208245126,-0.029481848782157982,0.6278006965125915,-0.653838507063901,"(17, 7, 8, 8)","(0.7083333333333334, 0.5)",0.5244005127080394,-0.6482435596745649,-0.27426114134904905,-1.2361611858977628,-1.1726440723826044
53,"(12, 8, 9, 11)","(0.6, 0.45)",0.36068850692586873,0.7614474942397695,-0.06384287814036285,2.111094419751688,0.4007589873139008,"(15, 12, 6, 7)","(0.5555555555555556, 0.46153846153846156)",0.22433214508468155,0.4603046124209507,-0.021575841796111522,2.05188878413833,0.23597246733626917,"(11, 10, 7, 12)","(0.5238095238095238, 0.3684210526315789)",0.3756390383227489,0.2068750251629614,0.13816052029325013,0.5507282365716591,-0.1687640131597875,"(16, 2, 4, 18)","(0.8888888888888888, 0.18181818181818182)",1.9762127012837394,1.9302556327957467,-0.15609124015498227,0.9767448774830062,-0.045957068487992636
54,"(14, 10, 2, 14)","(0.5833333333333334, 0.125)",1.2510248771058219,0.666920054738102,0.46996049306404153,0.5330989550591395,-0.5841048223677199,"(18, 4, 6, 12)","(0.8181818181818182, 0.3333333333333333)",1.2639785720925418,2.218053693384591,-0.23886528462096387,1.7548190628837628,0.9540751212920491,"(17, 4, 1, 18)","(0.8095238095238095, 0.05263157894736842)",2.2650259618676922,3.7505839797842486,0.3718567046957145,1.6558679869133142,1.4855580179165564,"(14, 2, 1, 23)","(0.875, 0.041666666666666664)",2.6039049925608255,3.7188225619735467,0.2906575078731186,1.4281713705369292,1.1149175694127211
55,"(13, 7, 4, 16)","(0.65, 0.2)",1.1577449645439444,0.46071337668395507,0.22815038358267323,0.39794029841921014,-0.6970315878599893,"(16, 3, 4, 17)","(0.8421052631578947, 0.19047619047619047)",1.7600837820027162,2.8262709216246185,-0.06350255920784642,1.605759311303203,1.0661871396219023,"(16, 4, 0, 20)","(0.8, 0.025)",2.772391004390654,2.0572358341777868,0.5591713754835701,0.7420439003444063,-0.7151551702128671,"(16, 0, 4, 20)","(0.96875, 0.16666666666666666)",2.804875048176245,2.6487298336090377,-0.44765515065997524,0.9443307769917473,-0.1561452145672071
